question_raw,canonical_tag,row_id,tag,status_reason,audit_status,reason_code,rationale,composite_score,audit_buffer,e5_margin,gemma_margin,token_alignment,artifact_score
অ্যাকাউন্ট লক দেখাচ্ছে NID সার্ভিসে এটা কিভাবে ঠিক হবে?,account_locked,23,account_locked,below_audit_buffer,,,,0.5855199653539691,False,0.010957479476928711,0.085804283618927,0.0,0.0
অ্যাকাউন্ট লক সংক্রান্ত সমস্যার সমাধান কীভাবে পাব?,account_locked,24,account_locked,below_audit_buffer,,,,0.42598258215368706,False,-0.004265785217285156,0.019444525241851807,0.16666666666666666,0.0
অ্যাকাউন্ট লক হওয়ায় জাতীয় পরিচয় সাইটে ঢুকতে পারছি না; উপায়?,account_locked,26,account_locked,below_audit_buffer,,,,0.5769968831927167,False,0.00498729944229126,0.028660237789154053,0.0,0.0
আইড লক হয়েছে কার সাথে যোগাযোগ করতে হবে?,account_locked,30,account_locked,below_audit_buffer,,,,0.40038881893256933,False,5.364418029785156e-05,-0.0031157732009887695,0.0,0.0
"আইডি পোর্টালে লগইন ব্লক হয়েছে, এর সমাধান কীভাবে করব?",account_locked,31,account_locked,below_audit_buffer,,,,0.5594157389427772,False,0.003577709197998047,0.0216066837310791,0.16666666666666666,0.0
আইডি লক হওয়ার পর কিভাবে সমাধান করব?,account_locked,32,account_locked,below_audit_buffer,,,,0.4331993736987122,False,0.00039762258529663086,0.02422952651977539,0.0,0.0
"আমার NID অ্যাকাউন্ট বন্ধ দেখাচ্ছে, এটা কিভাবে খোলা যাবে?",account_locked,33,account_locked,below_audit_buffer,,,,0.548335418935255,False,0.006448507308959961,0.06175684928894043,0.0,0.0
আমার NID একাউন্ট ব্লক; পুনরায় অ্যাক্সেস পেতে কী করনীয়?,account_locked,34,account_locked,below_audit_buffer,,,,0.5993426407553117,False,0.005039632320404053,0.04761004447937012,0.0,0.0
আমার NID পোর্টাল ইউজার লকড আনলক করার শর্ত কী?,account_locked,35,account_locked,below_audit_buffer,,,,0.5777313788781266,False,0.005881130695343018,0.05926781892776489,0.0,0.0
আমার NID প্রোফাইল লক হয়ে গেছে; কিভাবে অ্যাক্সেস ফিরে পাবো?,account_locked,36,account_locked,below_audit_buffer,,,,0.5651314739637884,False,0.0022715330123901367,0.04480701684951782,0.0,0.0
আমার আইডি অটো লক হয়ে গেছে কিভাবে কি করবো?,account_locked,37,account_locked,below_audit_buffer,,,,0.3973718156315837,False,0.00174713134765625,0.03211766481399536,0.0,0.0
আমার আইডি তে লক দেখাচ্ছে কিভাবে কি করা লাগবে?,account_locked,38,account_locked,below_audit_buffer,,,,0.4401622513179318,False,0.0003439188003540039,0.02422797679901123,0.0,0.0
"আমার এনআইডি অনলাইন ইউজার লকড, আনলক করতে কত সময় লাগে?",account_locked,39,account_locked,below_audit_buffer,,,,0.39890227379408916,False,0.004838466644287109,-0.02864694595336914,0.0,0.0
আমার এনআইডি অ্যাকাউন্ট লক হয়ে আছে খুলতে সাহায্য করবেন?,account_locked,40,account_locked,audited_flag,audited,sibling_collision,"Asks for help to open the locked account, resembling an agent-assisted unlock request rather than a self-help question.",0.6126129761927313,True,0.004638612270355225,0.004741013050079346,0.0,0.0
আমার জাতীয় পরিচয় অ্যাকাউন্ট লকড; পুনরায় চালু করতে কী করব?,account_locked,44,account_locked,below_audit_buffer,,,,0.5498851533785395,False,0.0028703808784484863,0.06473386287689209,0.0,0.0
আমার জাতীয় পরিচয় সেবার অ্যাকাউন্ট লক হয়েছে; পুনরুদ্ধার করার প্রক্রিয়া কী?,account_locked,45,account_locked,below_audit_buffer,,,,0.536877270807162,False,0.004482567310333252,0.06953352689743042,0.0,0.0
একাউন্ট এ তালা মেরে দিছে মেসেজ দেখায় কিভাবে ঠিক করবো?,account_locked,46,account_locked,below_audit_buffer,,,,0.15489507007386197,False,-0.004883110523223877,-0.006437480449676514,0.0,0.0
"একাউন্ট লক হয়ে গেছে, এখন কি করতে হবে?",account_locked,47,account_locked,below_audit_buffer,,,,0.3968495253868556,False,-0.0039522647857666016,0.000515282154083252,0.0,0.0
একাউন্ট লক হয়ে গেলে কি করতে হবে?,account_locked,48,account_locked,below_audit_buffer,,,,0.410295641996409,False,-0.0033298730850219727,0.017851054668426514,0.0,0.0
"একাধিকবার ভুল তথ্য দেওয়ার পর আমার আইডি অ্যাকাউন্ট লক হয়েছে, কীভাবে খুলব?",account_locked,49,account_locked,below_audit_buffer,,,,0.512501504065014,False,-0.0001627206802368164,0.0007837414741516113,0.0,0.0
এনআইডি অনলাইন অ্যাকাউন্ট লক হলে কতক্ষণ অপেক্ষা করতে হয়?,account_locked,52,account_locked,below_audit_buffer,,,,0.5748360895722864,False,0.008488953113555908,0.01775270700454712,-0.2,0.0
এনআইডি অনলাইন অ্যাকাউন্ট লকড; কি অপেক্ষা করলে খুলবে?,account_locked,55,account_locked,audited_flag,audited,sibling_collision,"Focuses on whether waiting will unlock the account, which collides with wait-time/automatic unlock boundary to avoid.",0.657957417953614,True,0.006388366222381592,0.08956277370452881,0.0,0.0
এনআইডি অনলাইন অ্যাকাউন্ট সাময়িক লক হলে আনলকের সময় কত?,account_locked,56,account_locked,below_audit_buffer,,,,0.487090801544138,False,0.0050013065338134766,0.02865058183670044,0.0,0.0
"এনআইডি অনলাইন ইউজার লকড, কি অপেক্ষা করতে হবে?",account_locked,57,account_locked,below_audit_buffer,,,,0.5234003614111712,False,0.009068727493286133,0.0467681884765625,0.0,0.0
এনআইডি অনলাইন লগইন ব্লক; কবে আবার চেষ্টা করা ঠিক হবে?,account_locked,61,account_locked,below_audit_buffer,,,,0.5801918223609193,False,0.007120311260223389,0.05000936985015869,0.0,0.0
এনআইডি অনলাইন লগইন লক কতক্ষণ পর রিট্রাই করব?,account_locked,62,account_locked,below_audit_buffer,,,,0.4475534780284731,False,0.007020115852355957,0.011501193046569824,0.0,0.0
এনআইডি অনলাইন সিস্টেমে লক হলে আবার কখন চেষ্টা করা উচিত?,account_locked,63,account_locked,below_audit_buffer,,,,0.6017571025773287,False,0.006703436374664307,0.030600249767303467,0.0,0.0
এনআইডি অনলাইনে অ্যাকাউন্ট লকড হলে কবে আবার ট্রাই দেব?,account_locked,66,account_locked,below_audit_buffer,,,,0.5379541627543484,False,0.007938385009765625,0.04592794179916382,0.0,0.0
এনআইডি অনলাইনে ইউজার লক; কতক্ষণ ওয়েট করব?,account_locked,67,account_locked,below_audit_buffer,,,,0.4229338347645803,False,0.007854700088500977,0.00530850887298584,0.0,0.0
এনআইডি অনলাইনে সাইনইন ব্লক হলে কী করা দরকার?,account_locked,69,account_locked,below_audit_buffer,,,,0.583201876484226,False,0.009471893310546875,0.05861318111419678,0.0,0.0
"এনআইডি অ্যাকাউন্ট লকড, কতক্ষণ পর আবার চেষ্টা করা যাবে?",account_locked,76,account_locked,audited_flag,audited,sibling_collision,লকড অ্যাকাউন্ট হলেও মূল প্রশ্ন কতক্ষণ পর আবার চেষ্টা করা যাবে; tag boundary-তে wait/retry timing স্পষ্টভাবে avoid করা হয়েছে।,0.6108854047645536,True,0.0063866376876831055,-0.004386007785797119,0.0,0.0
"এনআইডি অ্যাকাউন্ট লকড আনলক করতে কাকে কন্ট্যাক্ট করতে হবে, নাকি অপেক্ষা করবো?",account_locked,78,account_locked,below_audit_buffer,,,,0.5091667064619241,False,0.005509138107299805,0.023086249828338623,0.0,0.0
এনআইডি অ্যাকাউন্ট লক আবার চালু করতে কি নিয়ম মানতে হবে?,account_locked,80,account_locked,below_audit_buffer,,,,0.6084996695418644,False,0.007150590419769287,0.06047201156616211,0.0,0.0
এনআইডি অ্যাকাউন্টে লক পড়লে আনলক সময়সীমা কত?,account_locked,81,account_locked,below_audit_buffer,,,,0.4946223747976361,False,0.007418692111968994,0.008797109127044678,0.0,0.0
এনআইডি অ্যাক্সেস লকড; আনলক টাইমলাইন কী?,account_locked,83,account_locked,below_audit_buffer,,,,0.4300329934824064,False,0.0031461715698242188,0.011093199253082275,0.0,0.0
এনআইডি আইডি লগইন লকড হলে কি কোনো সময় পর নিজে থেকেই খুলবে?,account_locked,84,account_locked,below_audit_buffer,,,,0.465498326958852,False,0.0032140016555786133,-0.001275181770324707,0.0,0.0
এনআইডি একাউন্ট আনলক করার জন্য কি করতে হবে?,account_locked,85,account_locked,below_audit_buffer,,,,0.5833290068349969,False,0.006477177143096924,0.0392799973487854,0.0,0.0
এনআইডি ওয়েবসাইটে অ্যাক্সেস লক; দ্রুত সমাধান কিভাবে পাব?,account_locked,90,account_locked,below_audit_buffer,,,,0.6042974340995215,False,0.0048844218254089355,0.04853415489196777,0.0,0.0
এনআইডি তে অ্যাকাউন্ট লক হলে কবে আবার ট্রাই করা যাবে?,account_locked,93,account_locked,below_audit_buffer,,,,0.5084049324042429,False,0.007100403308868408,0.03702801465988159,0.0,0.0
এনআইডি তে অ্যাকাউন্ট লক হলে কি তা অটো আনলক হয়?,account_locked,94,account_locked,below_audit_buffer,,,,0.5698158770976529,False,0.004534542560577393,0.026766717433929443,0.0,0.0
এনআইডি তে ভুল ইনফো দিয়ে লক হয়েছে; এখন করণীয় কী?,account_locked,95,account_locked,below_audit_buffer,,,,0.5158562261433586,False,0.009820103645324707,0.023091018199920654,0.16666666666666666,0.0
এনআইডি তে লকড অ্যাকাউন্ট রিহ্যাবিলিটেশন স্টেপ কী?,account_locked,96,account_locked,below_audit_buffer,,,,0.5491372561803091,False,0.006316184997558594,0.06562656164169312,0.0,0.0
এনআইডি তে “লগইন লকড” বার্তা কতক্ষণ পর আবার লগইন করব?,account_locked,97,account_locked,below_audit_buffer,,,,0.560381056082441,False,0.0034532546997070312,-0.014402925968170166,0.0,0.0
এনআইডি পোর্টাল লক; আনলক করতে কী তথ্য লাগবে?,account_locked,98,account_locked,below_audit_buffer,,,,0.5303446581611162,False,0.003026425838470459,0.06916838884353638,0.0,0.0
এনআইডি পোর্টাল লগইন বন্ধ দেখাচ্ছে খুলতে কী করতে হয়?,account_locked,99,account_locked,below_audit_buffer,,,,0.5924572380666603,False,0.009832918643951416,0.057389020919799805,0.0,0.0
এনআইডি পোর্টালে অ্যাকাউন্ট লক; কি অপেক্ষা করলেই সমাধান হবে?,account_locked,102,account_locked,below_audit_buffer,,,,0.6078109182428368,False,0.010239243507385254,0.051865994930267334,0.0,0.0
"এনআইডি পোর্টালে অ্যাকাউন্টটি সাময়িকভাবে বন্ধ দেখাচ্ছে, কিভাবে ঠিক করব?",account_locked,104,account_locked,below_audit_buffer,,,,0.553575547869489,False,0.007278561592102051,0.028152644634246826,0.0,0.0
এনআইডি পোর্টালে ইউজার লক কত সময় পর স্বাভাবিক হবে?,account_locked,105,account_locked,below_audit_buffer,,,,0.49434096340745026,False,0.0059258341789245605,-0.00316697359085083,0.0,0.0
এনআইডি পোর্টালে বারবার লক দেখায় এটা কিভাবে দূর করব?,account_locked,108,account_locked,below_audit_buffer,,,,0.5329485146726456,False,0.011011183261871338,0.056433141231536865,0.0,0.0
এনআইডি পোর্টালে ব্লক দেখালে ব্যবহার শুরু করার উপায় কী?,account_locked,109,account_locked,below_audit_buffer,,,,0.5065286505394795,False,0.006147205829620361,0.021704554557800293,0.0,0.0
"এনআইডি পোর্টালে লক দেখাচ্ছে, এখন কি সাথে সাথে কিছু করা যাবে?",account_locked,112,account_locked,audited_flag,audited,sibling_collision,"Focuses on whether something can be done immediately after a lock, overlapping with wait/timing-after-lock handling rather than general unlock steps.",0.6199586880875196,True,0.0038909316062927246,0.046142756938934326,0.0,0.0
এনআইডি প্রোফাইল লক হলে কি অপেক্ষা করতে হবে?,account_locked,117,account_locked,below_audit_buffer,,,,0.4491854505441934,False,0.004621267318725586,-0.00473940372467041,0.0,0.0
এনআইডি যে পোর্টাল আছে সেটাতে একাউন্ট লোক দেখাচ্ছে কি করবো?,account_locked,118,account_locked,below_audit_buffer,,,,0.480059689673658,False,0.007519364356994629,0.03199326992034912,0.0,0.0
এনআইডি লগইন অ্যাকাউন্ট লকড আবার লগইন কবে করা যাবে?,account_locked,120,account_locked,below_audit_buffer,,,,0.5495245191048691,False,0.006812751293182373,0.02853107452392578,0.0,0.0
এনআইডি লগইন অ্যাকাউন্টটি নিষ্ক্রিয়/লক দেখাচ্ছে কীভাবে সক্রিয় করব?,account_locked,121,account_locked,below_audit_buffer,,,,0.575754521600329,False,0.007197141647338867,0.05121070146560669,0.0,0.0
এনআইডি লগইন বারবার লক হয়ে যাচ্ছে সমাধান কী?,account_locked,122,account_locked,below_audit_buffer,,,,0.5535159294920887,False,0.012406110763549805,0.05554741621017456,0.0,0.0
এনআইডি লগইন ব্লক হলে রিলগইন টাইম কত?,account_locked,124,account_locked,below_audit_buffer,,,,0.35234862721559024,False,0.003979027271270752,0.013718366622924805,0.0,0.0
"এনআইডি লগইন লক হলে কি পাসওয়ার্ড রিসেট করতে হবে, নাকি অপেক্ষা?",account_locked,127,account_locked,below_audit_buffer,,,,0.5512911300589388,False,0.005163252353668213,0.010830581188201904,0.0,0.0
এনআইডি লগইন লক কতক্ষণ ওয়েট করতে হবে?,account_locked,129,account_locked,below_audit_buffer,,,,0.4614138661242901,False,0.003737032413482666,-0.05309861898422241,0.0,0.0
এনআইডি লগইনে অ্যাকউন্ট লকড বলছে আনলক গাইডলাইন কী?,account_locked,130,account_locked,below_audit_buffer,,,,0.5967039153114895,False,0.009097695350646973,0.04508531093597412,0.0,0.0
এনআইডি সার্ভিসে লগইন লক আনলক গাইড কী?,account_locked,141,account_locked,below_audit_buffer,,,,0.5924736526733815,False,0.009235680103302002,0.08312129974365234,0.0,0.0
এনআইডি সার্ভিসে “লকড ইউজার” আনলক করার উপায় বলুন।,account_locked,142,account_locked,below_audit_buffer,,,,0.5814368806832826,False,0.006511569023132324,0.03693723678588867,0.0,0.0
এনআইডি সিস্টেমে লক হলে কি অপেক্ষা করলেই হবে?,account_locked,143,account_locked,below_audit_buffer,,,,0.5453854647142273,False,0.004739820957183838,0.011894166469573975,0.0,0.0
এনআইডিতে সাইন-ইন ব্লক হলে কী ধাপে সমাধান করব?,account_locked,144,account_locked,below_audit_buffer,,,,0.574759335190785,False,0.008159279823303223,0.055130958557128906,0.0,0.0
এনআইডির লগইন লক সমস্যায় কীভাবে এগোতে হবে?,account_locked,147,account_locked,below_audit_buffer,,,,0.5750968777026944,False,0.010859310626983643,0.06343364715576172,0.0,0.0
"ওয়েব পোর্টাল এ লেখা আসতেছে, আমার আইডি লক, কি করবো?",account_locked,148,account_locked,below_audit_buffer,,,,0.4389064516440709,False,0.0038166046142578125,0.004407763481140137,0.0,0.0
"কার্ড এর অনলাইন এর সাইটে আইডি লক দেখাচ্ছে, কি করবো?",account_locked,149,account_locked,below_audit_buffer,,,,0.5451379038134003,False,0.006024956703186035,0.03052830696105957,0.0,0.0
"কার্ড এর অনলাইন পোর্টালে 'আপনার একাউন্ট লক করা হয়েছে' মেসেজ দেখায়, করণীয় কি?",account_locked,150,account_locked,below_audit_buffer,,,,0.40480111827714105,False,0.001582324504852295,0.05166667699813843,0.0,0.0
"কার্ড সাইট এ লেখা আসতেছে, আপনার একাউন্ট লক করা হয়েছে, কি করবো?",account_locked,151,account_locked,below_audit_buffer,,,,0.37616693750019353,False,-0.002497553825378418,0.017060399055480957,0.0,0.0
জাতীয় পরিচয় অনলাইন অ্যাকাউন্ট লক; কতক্ষণ পর আনলক হয়?,account_locked,152,account_locked,below_audit_buffer,,,,0.49629063200393564,False,0.00276106595993042,-0.004802882671356201,0.0,0.0
জাতীয় পরিচয় অনলাইন সেবায় বার্তা “অ্যাকাউন্ট লক” করনীয় কী?,account_locked,154,account_locked,below_audit_buffer,,,,0.5627479917711349,False,0.007768869400024414,0.032615721225738525,0.0,0.0
জাতীয় পরিচয় অনলাইনে লকড অ্যাকাউন্ট কীভাবে হ্যান্ডেল করব?,account_locked,155,account_locked,below_audit_buffer,,,,0.5718042102149393,False,0.006103813648223877,0.05313563346862793,0.0,0.0
জাতীয় পরিচয় অনলাইনে সাইনইন লক; কীভাবে পুনরায় চেষ্টা করব?,account_locked,156,account_locked,below_audit_buffer,,,,0.51055112144317,False,0.005930423736572266,0.035218238830566406,0.0,0.0
জাতীয় পরিচয় ওয়েবসাইটে “অ্যাকাউন্ট লক” করণীয় কী?,account_locked,157,account_locked,below_audit_buffer,,,,0.6029683918293861,False,0.0074724555015563965,0.05922520160675049,0.16666666666666666,0.0
জাতীয় পরিচয় ওয়েবে লগইন লক এখন কী করা শ্রেয়?,account_locked,158,account_locked,below_audit_buffer,,,,0.37851840619935256,False,0.004451394081115723,0.012057960033416748,0.0,0.0
জাতীয় পরিচয় পোর্টাল লক কতক্ষণ পর আবার লগইন দেবো?,account_locked,159,account_locked,below_audit_buffer,,,,0.4599156350518895,False,-0.0013845562934875488,-0.03184312582015991,0.0,0.0
জাতীয় পরিচয় পোর্টালে বন্ধ/লক দেখায় কিভাবে ওপেন করব?,account_locked,160,account_locked,below_audit_buffer,,,,0.42707823625258556,False,0.004017472267150879,0.01790672540664673,0.0,0.0
জাতীয় পরিচয় পোর্টালে লক এসেছে কীভাবে পুনরায় এক্সেস নেব?,account_locked,161,account_locked,below_audit_buffer,,,,0.5247097575061863,False,0.002372920513153076,0.022447645664215088,0.0,0.0
জাতীয় পরিচয় পোর্টালে লক দেখাচ্ছে; কীভাবে আনলক করা যায়?,account_locked,162,account_locked,below_audit_buffer,,,,0.5381061735404109,False,0.003489196300506592,0.03065323829650879,0.0,0.0
জাতীয় পরিচয় সাইটে অ্যাকাউন্ট লক অটো আনলক হয় কি?,account_locked,163,account_locked,below_audit_buffer,,,,0.49920640968951957,False,0.0007898211479187012,0.030158162117004395,0.0,0.0
জাতীয় পরিচয় সেবার পোর্টালে অ্যাকাউন্ট লক; আনলক প্রসেস কী?,account_locked,165,account_locked,below_audit_buffer,,,,0.5350748714162963,False,0.006189286708831787,0.04524362087249756,0.0,0.0
জাতীয় পরিচয় সেবায় লক দেখাচ্ছে; আনলক পদ্ধতি কী?,account_locked,166,account_locked,below_audit_buffer,,,,0.5342697534060782,False,0.004169046878814697,0.029016733169555664,0.0,0.0
জাতীয় পরিচয় সেবায় লগইন লক হয়ে গেছে; এখন কী করা উচিত?,account_locked,167,account_locked,below_audit_buffer,,,,0.5791457593989076,False,0.005743682384490967,0.05230790376663208,0.0,0.0
জাতীয় পরিচয় সেবায় “লকড ইউজার” দেখালে কি করতে হবে?,account_locked,168,account_locked,below_audit_buffer,,,,0.5250753409273121,False,0.0050577521324157715,0.03697037696838379,0.0,0.0
নির্বাচন কমিশনের NID পোর্টাল লক সমস্যা; নির্দেশনা কী?,account_locked,169,account_locked,below_audit_buffer,,,,0.40881837301648194,False,0.009634912014007568,0.07098323106765747,0.0,0.0
নির্বাচন কমিশনের NID লগইন “লক” সমাধানের ধাপগুলো কী?,account_locked,170,account_locked,below_audit_buffer,,,,0.44828247400759136,False,0.006948292255401611,0.08770906925201416,0.0,0.0
নির্বাচন কমিশনের NID সাইটে অ্যাক্সেস লক হলে কী করা উচিত?,account_locked,171,account_locked,below_audit_buffer,,,,0.44854768728558225,False,0.005550682544708252,0.07644331455230713,0.0,0.0
নির্বাচন কমিশনের অনলাইন NID অ্যাকাউন্ট লকড এখন কী?,account_locked,172,account_locked,below_audit_buffer,,,,0.5897428432938995,False,0.009784460067749023,0.06790941953659058,0.0,0.0
নির্বাচন কমিশনের পোর্টালে NID লক হলে কি স্টেপ নেবো?,account_locked,174,account_locked,below_audit_buffer,,,,0.49249439688584173,False,0.006385982036590576,0.06470400094985962,0.0,0.0
ভুল তথ্য দিয়ে ট্রাই করায় এনআইডি লক; সমাধান কী?,account_locked,176,account_locked,below_audit_buffer,,,,0.4304063769389712,False,0.0067563652992248535,0.02098029851913452,0.0,0.0
ভুল তথ্যের কারণে লক হয়েছে এনআইডি কখন আবার চেষ্টা করব?,account_locked,177,account_locked,below_audit_buffer,,,,0.5590516437020936,False,0.0029955506324768066,0.005487382411956787,0.0,0.0
"লগইন করতে গিয়ে অ্যাকাউন্ট লক, এটা খুলতে কী শর্ত আছে?",account_locked,179,account_locked,below_audit_buffer,,,,0.41200457195408824,False,-0.007587611675262451,-0.023906946182250977,0.0,0.0
লগইন করতে গিয়ে ব্লক দেখায় NID এ কীভাবে সমাধান করব?,account_locked,180,account_locked,below_audit_buffer,,,,0.5550980615211889,False,0.006954848766326904,0.04434710741043091,0.0,0.0
সাইন-ইন করতে গেলে “অ্যাকাউন্ট লক করা হয়েছে” বলছে এক্ষেত্রে কী করণীয়?,account_locked,181,account_locked,below_audit_buffer,,,,0.5004032327820515,False,-0.003254532814025879,0.01902550458908081,0.0,0.0
“আপনার অ্যাকাউন্ট লক করা হয়েছে” এনআইডিতে দেখায় পরবর্তী ধাপ কী?,account_locked,183,account_locked,below_audit_buffer,,,,0.5555072869873147,False,0.008879542350769043,0.07120835781097412,0.0,0.0
"Bangladesh Election Commission এর NID পোর্টালে লকড দেখায়, এটা কিভাবে খুলবো?",account_locked_retrials,184,account_locked_retrials,below_audit_buffer,,,,0.2560201914562703,False,-0.009437084197998047,-0.08800691366195679,0.0,0.0
NID পোর্টালে লক; এখন কি কিছু না করে অপেক্ষা করাই উচিত?,account_locked_retrials,185,account_locked_retrials,below_audit_buffer,,,,0.38687070861406736,False,-0.00037807226181030273,0.044018447399139404,0.0,0.0
"NID সেবা প্ল্যাটফর্মে অ্যাকাউন্ট ব্লক হয়ে গেছে, কবে আনলক হবে?",account_locked_retrials,186,account_locked_retrials,below_audit_buffer,,,,0.41750596019455166,False,-0.008547425270080566,-0.07338452339172363,0.0,0.0
অনলাইন এনআইডি সার্ভিসে লক দেখাচ্ছে; কবে এটা স্বাভাবিক হবে?,account_locked_retrials,187,account_locked_retrials,below_audit_buffer,,,,0.4119992340029863,False,-0.006600439548492432,-0.017413556575775146,0.0,0.0
"অনলাইন এর একাউন্ট টা লক হয়ে গেছে, তথ্য ঠিক দিলেও সমাধান হচ্ছে না, কি করণীয়?",account_locked_retrials,188,account_locked_retrials,below_audit_buffer,,,,0.5486152163816003,False,0.0028632283210754395,-0.009638071060180664,0.0,0.0
অ্যাকাউন্ট তালাবদ্ধ দেখাচ্ছে; সঠিক পাসওয়ার্ড দিলেও ঢোকা যাচ্ছে না সমাধান কী?,account_locked_retrials,189,account_locked_retrials,below_audit_buffer,,,,0.49059698571334376,False,0.008108437061309814,0.014147579669952393,0.0,0.0
অ্যাকাউন্ট লক থাকলে কি কোনো তাড়াতাড়ি উপায় আছে?,account_locked_retrials,190,account_locked_retrials,below_audit_buffer,,,,0.5128805181185985,False,-0.0003343820571899414,-0.05080687999725342,0.0,0.0
অ্যাকাউন্ট লক হলে কি ম্যানুয়ালি আনলক রিকোয়েস্ট করতে হয়?,account_locked_retrials,192,account_locked_retrials,below_audit_buffer,,,,0.4859688719257209,False,0.00207442045211792,0.003258049488067627,0.0,0.0
অ্যাকাউন্ট লক; কতক্ষণ পর পুনরায় লগইন টেস্ট করবো?,account_locked_retrials,193,account_locked_retrials,below_audit_buffer,,,,0.5247814560997202,False,0.01167917251586914,0.06826156377792358,0.0,0.0
অ্যাকাউন্ট লকড এখন কি কিছু না করে বসে থাকা ছাড়া উপায় নেই?,account_locked_retrials,197,account_locked_retrials,below_audit_buffer,,,,0.533241042859196,False,0.004458427429199219,-0.01125401258468628,0.0,0.0
অ্যাকাউন্টে লক সতর্কতা দেখায়; আনলক করার জন্য কী করতে হবে?,account_locked_retrials,198,account_locked_retrials,below_audit_buffer,,,,0.43527775934324503,False,0.002635657787322998,0.0322343111038208,0.0,0.0
"আমার NID সেবার অ্যাকাউন্টে লক দেখাচ্ছে, সঠিক তথ্য দিলেও খুলছে না করণীয় কী?",account_locked_retrials,200,account_locked_retrials,below_audit_buffer,,,,0.4527457033859011,False,-0.006974220275878906,-0.08729404211044312,0.14285714285714285,0.0
আমার আইডি লক; পরবর্তী লগইন ট্রাই কখন করব?,account_locked_retrials,202,account_locked_retrials,below_audit_buffer,,,,0.529960235686909,False,0.002662479877471924,0.031044483184814453,0.0,0.0
আমার এনআইডি লগইন ‘লকড’ আছে; রিকভারি করতে কী লাগবে?,account_locked_retrials,203,account_locked_retrials,below_audit_buffer,,,,0.40133352785766285,False,-0.01262432336807251,-0.021893680095672607,0.0,0.0
ইসি অনলাইন সার্ভিসে লক দেখাচ্ছে; আবার কবে লগইন করা যাবে?,account_locked_retrials,205,account_locked_retrials,below_audit_buffer,,,,0.5422506645204191,False,0.005771756172180176,0.023261725902557373,0.0,0.0
"একবার ব্লক হলে কি নিজে থেকে আনলক হয়, নাকি সাপোর্টে জানাতে হবে?",account_locked_retrials,210,account_locked_retrials,below_audit_buffer,,,,0.4216564951591989,False,0.002848327159881592,-0.007441878318786621,0.0,0.0
একবার ব্লকড হলে সঠিক তথ্য দিয়েও সাথে সাথে লগইন সম্ভব কি?,account_locked_retrials,211,account_locked_retrials,below_audit_buffer,,,,0.552773753423284,False,0.0033279061317443848,0.030635833740234375,0.0,0.0
একবার লক হওয়ার পরে সাথে সাথে খোলে না তাহলে কী করবো?,account_locked_retrials,216,account_locked_retrials,below_audit_buffer,,,,0.540228563831196,False,0.011192560195922852,0.08171886205673218,0.14285714285714285,0.0
