question,tag_clean,rank,final_score,composite_score,production_recommended,audit_status,reason_code,row_id,original_tag,e5_margin,gemma_margin,token_alignment,artifact_score,rationale
আমার নামের বানান সংশোধনের নথিপত্র সম্পর্কে জানতে চাই।,name_correction_in_nid_card,19,0.5649702658547298,0.6340357806438837,True,audited,clean,13014,name_correction_in_nid_card,0.013533234596252441,0.05925863981246948,0.16666666666666666,0.0,আমার নামের বানান সংশোধনের নথিপত্র সম্পর্কে জানতে চেয়েছে; প্রশ্নটি tag-এর মূল intent-এর সঙ্গে মেলে।
"আমার নিজের নামের বানান ভুল আছে, সংশোধনের জন্য কি কি কাগজপত্র জমা দিতে হবে?",name_correction_in_nid_card,20,0.5648230216967444,0.6348047081291862,True,audited,clean,13021,name_correction_in_nid_card,0.005137979984283447,0.06945973634719849,0.16666666666666666,0.0,আমার নিজের নামের বানান ভুল আছে এবং সংশোধনের জন্য কী কাগজপত্র জমা দিতে হবে জানতে চেয়েছে; পরিষ্কার fit।
আমার নামের ভুল বানান ঠিক করতে কোন কোন কাগজ জমা লাগবে?,name_correction_in_nid_card,21,0.5643411168556237,0.6347654288487588,True,audited,clean,13016,name_correction_in_nid_card,0.007708251476287842,0.10869306325912476,0.0,0.0,আমার নামের ভুল বানান ঠিক করতে কোন কাগজ জমা লাগবে জানতে চেয়েছে; নিজের নামের বানান সংশোধনের নথি প্রসঙ্গ।
এনআইডিতে নাম শুদ্ধিকরণের ক্ষেত্রে দরকারি কাগজপত্র কী কী?,name_correction_in_nid_card,22,0.5639660086194093,0.6339456766680404,True,audited,clean,13046,name_correction_in_nid_card,0.0054174065589904785,0.07551002502441406,0.0,0.0,এনআইডিতে নাম শুদ্ধিকরণের দরকারি কাগজপত্র জানতে চেয়েছে; NID name correction-এর পরিষ্কার উদাহরণ।
নামের বানান সংশোধনে অফিসে জমা দেওয়ার কাগজ কোনগুলো?,name_correction_in_nid_card,23,0.560557179158063,0.6305054166840075,True,audited,clean,13114,name_correction_in_nid_card,0.011409461498260498,0.046262145042419434,0.0,0.0,নামের বানান সংশোধনে অফিসে জমা দেওয়ার কাগজ জানতে চেয়েছে; সংশোধন-সংক্রান্ত প্রয়োজনীয় নথি প্রসঙ্গ।
জাতীয় পরিচয়পত্রে নাম ঠিক করার সময় কোন কাগজপত্র দেখাতে হয়?,name_correction_in_nid_card,24,0.55906854029713,0.62982961237091,True,audited,clean,13066,name_correction_in_nid_card,0.01040351390838623,0.03579556941986084,0.0,0.0,জাতীয় পরিচয়পত্রে নিজের নাম ঠিক করার জন্য প্রয়োজনীয় কাগজপত্র জানতে চাওয়া হয়েছে; ট্যাগের intent-এর সঙ্গে সরাসরি মেলে।
আমার নামের বানান শোধরাতে কী কী প্রমাণ দেখাতে হবে?,name_correction_in_nid_card,25,0.558567459142848,0.628147623701432,True,audited,clean,13013,name_correction_in_nid_card,0.010614335536956787,0.09064948558807373,0.16666666666666666,0.0,নিজের নামের বানান শোধরাতে কী প্রমাণ লাগবে জানতে চাওয়া হয়েছে; ট্যাগের কেন্দ্রীয় উদাহরণের সঙ্গে মেলে।
নামের বানান ঠিক করতে প্রয়োজনীয় নথির তালিকা পাবো কি?,name_correction_in_nid_card,26,0.5584089685513984,0.6291916482658209,True,audited,clean,13104,name_correction_in_nid_card,0.014362871646881104,0.07885956764221191,0.0,0.0,নামের বানান ঠিক করার জন্য প্রয়োজনীয় নথির তালিকা জানতে চাওয়া হয়েছে; নামের বানান সংশোধন intent পরিষ্কার।
নামের বানান সংশোধনের জন্য সমর্থক কাগজ কোনগুলো?,name_correction_in_nid_card,27,0.5566169334812283,0.6270562930840321,True,audited,clean,13117,name_correction_in_nid_card,0.01446455717086792,0.10029089450836182,0.0,0.0,নামের বানান সংশোধনের জন্য সহায়ক কাগজপত্র জানতে চাওয়া হয়েছে; intent স্পষ্ট ও প্রাসঙ্গিক।
এনআইডিতে নামের বানান ঠিক করতে প্রমাণ হিসেবে কী কী নথি চলে?,name_correction_in_nid_card,28,0.5560894568815812,0.6259035189821529,True,audited,clean,13050,name_correction_in_nid_card,0.0120316743850708,0.08878165483474731,0.0,0.0,এনআইডিতে নামের বানান ঠিক করতে প্রমাণ হিসেবে কোন নথি লাগে তা জানতে চাওয়া হয়েছে; ট্যাগের সঙ্গে সরাসরি মেলে।
জাতীয় পরিচয়পত্রের নাম শোধরানোর জন্য কোন কোন ডকুমেন্ট দেখাতে হবে?,name_correction_in_nid_card,29,0.5554534916326224,0.6265662027445313,True,audited,clean,13090,name_correction_in_nid_card,0.0053501129150390625,0.027552008628845215,0.0,0.0,জাতীয় পরিচয়পত্রে নাম সংশোধনের জন্য ডকুমেন্ট জানতে চাওয়া হয়েছে; NID name correction-এর পরিষ্কার উদাহরণ।
নামের বানান ভুল থাকলে সংশোধনের জন্য কোন নথি দিতে হয়?,name_correction_in_nid_card,30,0.5536971948252258,0.6255552159137356,True,audited,clean,13107,name_correction_in_nid_card,0.007015824317932129,0.04803657531738281,0.0,0.0,নামের বানান ভুল থাকলে সংশোধনের জন্য নথি জানতে চাওয়া হয়েছে; name spelling correction intent পরিষ্কার।
নিজের নামের ইংরেজি ও বাংলা বানান ঠিক করতে কী কী প্রমাণপত্র দরকার?,name_correction_in_nid_card,31,0.5508128990490531,0.6210250272009525,True,audited,clean,13126,name_correction_in_nid_card,0.014204263687133789,0.12485790252685547,0.0,0.0,নিজের বাংলা ও ইংরেজি নামের বানান ঠিক করতে প্রমাণপত্র জানতে চাওয়া হয়েছে; নিজের নামের বানান সংশোধন intent স্পষ্ট।
ইসি অফিসে নামের বানান সংশোধনের সময় কী কী কাগজ দেখাতে হবে?,name_correction_in_nid_card,32,0.55048733816039,0.6212328315088055,True,audited,clean,13022,name_correction_in_nid_card,0.00895833969116211,0.02166992425918579,0.0,0.0,ইসি অফিসে নামের বানান সংশোধনের সময় প্রয়োজনীয় কাগজ জানতে চাওয়া হয়েছে; NID/ভোটার সংশোধন প্রসঙ্গ স্পষ্ট।
এনআইডিতে নাম সংশোধনের জন্য কোন কোন প্রমাণপত্র দেখাতে হবে?,name_correction_in_nid_card,33,0.5489601255908428,0.6197048208972988,True,audited,clean,13047,name_correction_in_nid_card,-0.0004761815071105957,0.03276503086090088,0.0,0.0,এনআইডিতে নাম সংশোধনের জন্য প্রমাণপত্র জানতে চাওয়া হয়েছে; ট্যাগের intent-এর পরিষ্কার উদাহরণ।
ভোটার কার্ডে নাম ঠিক করার সময় কোন কাগজপত্র প্রয়োজন হয়?,name_correction_in_nid_card,34,0.5375680348582772,0.6087227918804626,True,audited,clean,13144,name_correction_in_nid_card,0.001097261905670166,0.06921762228012085,0.0,0.0,ভোটার কার্ডে নাম ঠিক করার জন্য কাগজপত্র জানতে চাওয়া হয়েছে; ভোটার আইডি/NID নাম সংশোধন intent মেলে।
নামের বানান শুদ্ধ করতে কী ধরনের ডকুমেন্টারি এভিডেন্স দিতে হয়?,name_correction_in_nid_card,35,0.5366955686759962,0.6077647664539908,True,audited,clean,13109,name_correction_in_nid_card,0.015005767345428467,0.07473641633987427,0.16666666666666666,0.0,নামের বানান শুদ্ধ করতে কী ধরনের ডকুমেন্টারি প্রমাণ লাগবে জানতে চাওয়া হয়েছে; spelling correction documents intent স্পষ্ট।
স্মার্ট কার্ডে নামের বানান ঠিক করার ক্ষেত্রে কোন প্রমাণপত্র দরকার?,name_correction_in_nid_card,36,0.5348713370679615,0.6059585262100897,True,audited,clean,13166,name_correction_in_nid_card,0.0018377304077148438,0.060200393199920654,0.16666666666666666,0.0,স্মার্ট কার্ডে নামের বানান ঠিক করতে কোন প্রমাণপত্র দরকার তা জানতে চাওয়া হয়েছে; ট্যাগের must-have ধারণার সঙ্গে মেলে।
নামের বানান সঠিক করতে ডকুমেন্টারি সাপোর্ট কী কী প্রয়োজন?,name_correction_in_nid_card,37,0.5340854008553414,0.6070588957245372,True,audited,clean,13118,name_correction_in_nid_card,0.011972665786743164,0.13010084629058838,0.0,0.0,নামের বানান সঠিক করতে প্রয়োজনীয় ডকুমেন্টারি সাপোর্ট জানতে চাওয়া হয়েছে; ট্যাগের সঙ্গে সামঞ্জস্যপূর্ণ।
জাতীয় পরিচয়পত্রে নাম শোধরাতে কোন কোন ডকুমেন্টস সাবমিট করবো?,name_correction_in_nid_card,38,0.5310755229621517,0.6044077237636937,True,audited,clean,13072,name_correction_in_nid_card,0.009449481964111328,0.02627652883529663,0.0,0.0,জাতীয় পরিচয়পত্রে নাম শোধরাতে কোন ডকুমেন্ট জমা দিতে হবে জানতে চাওয়া হয়েছে; NID name correction intent পরিষ্কার।
এনআইডি তথ্যভান্ডারে নাম সংশোধনের জন্য কোন কোন প্রমাণ প্রয়োজন?,name_correction_in_nid_card,39,0.5246468178591456,0.5998814756771828,True,audited,clean,13029,name_correction_in_nid_card,-0.0011022686958312988,0.05702483654022217,0.0,0.0,এনআইডি তথ্যভান্ডারে নাম সংশোধনের জন্য প্রয়োজনীয় প্রমাণ জানতে চাওয়া হয়েছে; NID নাম সংশোধনের প্রাসঙ্গিক প্রশ্ন।
স্মার্ট কার্ডে নামের বানান এডিট করতে কোন কোন কাগজ প্রয়োজন?,name_correction_in_nid_card,40,0.5195296513153974,0.5931428449819711,True,audited,clean,13165,name_correction_in_nid_card,-0.0015718936920166016,0.04841291904449463,0.16666666666666666,0.0,স্মার্ট কার্ডে নামের বানান এডিট করতে কোন কাগজ লাগবে জানতে চাওয়া হয়েছে; ট্যাগের intent স্পষ্ট।
এনআইডি কার্ডে নামের ভুল ঠিক করতে প্রমাণ হিসেবে কী কী লাগে?,name_correction_in_nid_card,41,0.5172702336447024,0.5914400261866103,False,audited,clean,13024,name_correction_in_nid_card,0.0025745630264282227,0.028920352458953857,0.0,0.0,এনআইডি কার্ডে নামের ভুল ঠিক করতে প্রমাণ হিসেবে কী লাগে জানতে চাওয়া হয়েছে; সরাসরি NID name correction।
এনআইডি নাম শুদ্ধিকরণে কোন কোন supporting document জমা দিতে হয়?,name_correction_in_nid_card,42,0.5158153343520361,0.5903915143883675,False,audited,clean,13037,name_correction_in_nid_card,-2.2709369659423828e-05,0.03827524185180664,0.0,0.0,এনআইডি নাম শুদ্ধিকরণে supporting document জমা দেওয়ার বিষয়ে জানতে চাওয়া হয়েছে; প্রাসঙ্গিক ও self-contained।
এনআইডি রেকর্ডে নাম শুদ্ধ করার জন্য কোন কোন নথি জমা দিতে হয়?,name_correction_in_nid_card,43,0.5133623707894542,0.5882788964331104,False,audited,clean,13043,name_correction_in_nid_card,0.0029841065406799316,0.06848376989364624,0.0,0.0,এনআইডি রেকর্ডে নাম শুদ্ধ করার জন্য নথি জমা দেওয়ার কথা জানতে চাওয়া হয়েছে; ট্যাগের intent স্পষ্ট।
এনআইডি নাম শুদ্ধিকরণে প্রমাণপত্র হিসেবে কি কি লাগে?,name_correction_in_nid_card,44,0.5115088340252615,0.5864287139956049,False,audited,clean,13038,name_correction_in_nid_card,0.0033746957778930664,0.05358314514160156,0.0,0.0,এনআইডি নাম শুদ্ধিকরণে প্রমাণপত্র হিসেবে কী লাগে জানতে চাওয়া হয়েছে; NID name correction documents intent মেলে।
আমার নামের বানান ঠিক করার সময় কোন নথিপত্র দেখাতে হবে?,name_correction_in_nid_card,45,0.5099895762760983,0.5861489385200153,False,audited,clean,13011,name_correction_in_nid_card,0.016114234924316406,0.09850132465362549,0.16666666666666666,0.0,নিজের নামের বানান ঠিক করার সময় কোন নথিপত্র দেখাতে হবে জানতে চাওয়া হয়েছে; ট্যাগের কেন্দ্রীয় clean উদাহরণ।
নাম বানান সংশোধনের জন্য প্রয়োজনীয় কাগজগুলোর তালিকা কী?,name_correction_in_nid_card,46,0.4990083086268859,0.5755384307600093,False,audited,clean,13097,name_correction_in_nid_card,0.016363859176635742,0.09289491176605225,0.16666666666666666,0.0,নাম বানান সংশোধনের জন্য প্রয়োজনীয় কাগজের তালিকা জানতে চাওয়া হয়েছে; এটি tag-এর কেন্দ্রীয় intent।
এনআইডিতে বাংলা ও ইংরেজি নাম ঠিক করতে কোন কোন প্রমাণ দরকার?,name_correction_in_nid_card,47,0.4984308824110406,0.5744522354643848,False,audited,clean,13058,name_correction_in_nid_card,0.00802522897720337,0.048529982566833496,0.0,0.0,এনআইডিতে বাংলা ও ইংরেজি নিজের নাম ঠিক করার জন্য প্রমাণ জানতে চাওয়া হয়েছে; name correction intent পরিষ্কার।
জাতীয় পরিচয়পত্রে নিজের নামের বানান সঠিক করতে কোন নথি চাই?,name_correction_in_nid_card,48,0.4984295200106084,0.5755600711863912,False,audited,clean,13089,name_correction_in_nid_card,0.013112246990203857,0.06550765037536621,0.16666666666666666,0.0,জাতীয় পরিচয়পত্রে নিজের নামের বানান ঠিক করতে প্রয়োজনীয় নথি জানতে চাওয়া হয়েছে; tag intent-এর সঙ্গে সরাসরি মেলে।
ভোটার আইডিতে নামের বানান ঠিক করতে কোন নথি লাগবে?,name_correction_in_nid_card,49,0.4983249364520796,0.574185019423439,False,audited,clean,13138,name_correction_in_nid_card,0.013392806053161621,0.15755409002304077,0.16666666666666666,0.0,ভোটার আইডিতে নামের বানান ঠিক করতে কোন নথি লাগবে জানতে চাওয়া হয়েছে; tag intent-এর সঙ্গে মেলে।
এনআইডি রেকর্ডে আমার নামের বানান ঠিক করতে কোন নথি দিতে হবে?,name_correction_in_nid_card,50,0.48887656250269307,0.5667273393589178,False,audited,clean,13042,name_correction_in_nid_card,0.010476231575012207,0.08350282907485962,0.16666666666666666,0.0,এনআইডি রেকর্ডে নিজের নামের বানান ঠিক করতে কোন নথি লাগবে তা জানতে চাওয়া হয়েছে; self-contained ও পরিষ্কার।
স্মার্ট কার্ডে নামের স্পেলিং ঠিক করতে প্রমাণপত্র কোনগুলো?,name_correction_in_nid_card,51,0.4837367707230447,0.5619345156155463,False,audited,clean,13170,name_correction_in_nid_card,-0.0011903643608093262,0.04886895418167114,0.16666666666666666,0.0,স্মার্ট কার্ডে নামের spelling ঠিক করতে প্রয়োজনীয় প্রমাণপত্র জানতে চাওয়া হয়েছে; tag-এর smart card/name spelling concept স্পষ্ট।
NID name correction-এর জন্য কোন কোন কাগজপত্র লাগবে?,name_correction_in_nid_card,52,0.4796524918885643,0.5578921206258209,False,audited,clean,13005,name_correction_in_nid_card,0.009288609027862549,0.06548476219177246,0.0,0.0,NID name correction-এর জন্য কোন কাগজপত্র লাগবে জানতে চাওয়া হয়েছে; tag-এর সরাসরি ও কেন্দ্রীয় উদাহরণ।
এনআইডি নাম বানান সংশোধনের জন্য কী কী ডকুমেন্ট অ্যাটাচ করবো?,name_correction_in_nid_card,53,0.47092546534526347,0.5495117880535907,False,audited,clean,13035,name_correction_in_nid_card,0.009196043014526367,0.0814099907875061,0.16666666666666666,0.0,এনআইডিতে নামের বানান সংশোধনের জন্য কী ডকুমেন্ট অ্যাটাচ করতে হবে তা জানতে চেয়েছে; পরিষ্কার ও self-contained।
নিজের নামের বাংলা বানান সংশোধনে কোন কোন কাগজ দরকার?,name_correction_in_nid_card,54,0.4703541795265575,0.5501824915124821,False,audited,clean,13128,name_correction_in_nid_card,0.014174997806549072,0.11043715476989746,0.0,0.0,নিজের নামের বাংলা বানান সংশোধনের জন্য প্রয়োজনীয় কাগজ জানতে চেয়েছে; ট্যাগের intent-এর সঙ্গে সরাসরি মেলে।
নাম বানান ত্রুটি সংশোধনে কোন কোন প্রমাণপত্র প্রয়োজন হয়?,name_correction_in_nid_card,55,0.4679944245985877,0.5474917938735785,False,audited,clean,13095,name_correction_in_nid_card,0.009273052215576172,0.08801662921905518,0.0,0.0,নাম বানানের ত্রুটি সংশোধনে প্রয়োজনীয় প্রমাণপত্র জানতে চাওয়া হয়েছে; নিজের নামের বানান সংশোধন ডকুমেন্ট intent-এর উপযোগী।
ভোটার কার্ডের নাম বানান সংশোধনের জন্য কোন কোন নথি দিতে হয়?,name_correction_in_nid_card,56,0.46769204424339544,0.5468283675025799,False,audited,clean,13146,name_correction_in_nid_card,0.010870575904846191,0.11072444915771484,0.16666666666666666,0.0,ভোটার কার্ডে নামের বানান সংশোধনের জন্য নথি জানতে চেয়েছে; NID/ভোটার আইডি নাম বানান সংশোধনের সঙ্গে সরাসরি সম্পর্কিত।
আমার নিজের নাম সংশোধনে সমর্থক নথি হিসেবে কি কি লাগবে?,name_correction_in_nid_card,57,0.4672679564219039,0.5457712826635266,False,audited,clean,13018,name_correction_in_nid_card,0.013115525245666504,0.0809679627418518,0.0,0.0,আমার নিজের নাম সংশোধনের জন্য সমর্থক নথি জানতে চাওয়া হয়েছে; পিতা/মাতা/স্বামীর নাম নয় এবং নাম সংশোধন ডকুমেন্ট intent-এ পড়ে।
এনআইডিতে নামের বানান মিলাতে কী কী ডকুমেন্ট দরকার?,name_correction_in_nid_card,58,0.4658975177180738,0.5455083965160735,False,audited,clean,13053,name_correction_in_nid_card,0.008095324039459229,0.1343722939491272,0.0,0.0,এনআইডিতে নামের বানান মিলাতে বা সংশোধনে কী ডকুমেন্ট দরকার তা জানতে চেয়েছে; ট্যাগের কেন্দ্রীয় intent পরিষ্কার।
নামের বানান সংশোধনের কেসে কী কী সমর্থক দলিল প্রয়োজন?,name_correction_in_nid_card,59,0.46266309373500225,0.5428509811111256,False,audited,clean,13116,name_correction_in_nid_card,0.013041675090789795,0.10284358263015747,0.0,0.0,নামের বানান সংশোধনের ক্ষেত্রে সমর্থক দলিল জানতে চাওয়া হয়েছে; নাম বানান সংশোধনের প্রয়োজনীয় নথি intent-এর সঙ্গে মেলে।
জাতীয় পরিচয়পত্রে নামের ভুল বানান শোধরাতে কোন কাগজ লাগবে?,name_correction_in_nid_card,60,0.46257471148718377,0.5442055429260986,False,audited,clean,13085,name_correction_in_nid_card,0.009429931640625,0.04574519395828247,0.0,0.0,জাতীয় পরিচয়পত্রে নামের ভুল বানান শোধরাতে প্রয়োজনীয় কাগজ জানতে চেয়েছে; একদম সঠিক tag match।
ন্যাশনাল আইডিতে মাতার নামের ভুল ঠিক করতে কী কী সনদপত্র জমা দিতে হবে?,parents_name_correction_new,1,0.7155478066824925,0.6653503608029323,True,audited,clean,21872,parents_name_correction_new,0.011003255844116211,0.04708462953567505,0.16666666666666666,0.0,Self-contained NID mother's-name error correction question asking what certificates to submit; directly matches the tag.
বাবামার নামের ভুল সংশোধনের প্রয়োজনীয় কাগজপত্র কী কী?,parents_name_correction_new,2,0.5715977294149616,0.6445431263614666,True,audited,clean,21913,parents_name_correction_new,0.010887086391448975,-0.052837371826171875,0.16666666666666666,0.0,Directly asks required documents for correcting parents' names; central fit for father-mother name correction.
বাবার নামের ভুল ঠিক করতে পারিবারিক/ওয়ারিশ সনদ প্রয়োজন হবে কি?,parents_name_correction_new,3,0.566930232859003,0.6416664878170071,True,audited,clean,21927,parents_name_correction_new,0.017165958881378174,0.08702027797698975,0.0,0.0,Specific question about correcting father's name error and whether family/heir certificate is needed; fits the tag well.
আমার পরিচয়পত্রে পিতার নামের বানানে একটি ভুল রয়েছে। এই সমস্যা সমাধানের জন্য কোন কর্তৃপক্ষের সাথে যোগাযোগ করা উচিত?,parents_name_correction_new,4,0.5646217146333125,0.6386215080433127,True,audited,clean,21775,parents_name_correction_new,0.01554107666015625,0.03151458501815796,0.5,0.0,Clearly asks about a spelling error in father's name on an identity card and which authority to contact; fits the process side of the tag.
মা'র নাম ভুল এনআইডিতে ঠিক করতে কি পারিবারিক সনদ দেখাতে হবে?,parents_name_correction_new,5,0.5620292981234937,0.6387026374729058,True,audited,clean,21935,parents_name_correction_new,0.010718822479248047,0.057064175605773926,0.0,0.0,Specific NID mother's-name correction question asking whether a family certificate is required; clear tag match.
নতুন এনআইডি কার্ডে পিতার নামে ভুল সংশোধন করতে কি ডকুমেন্টস লাগবে?,parents_name_correction_new,6,0.5570591605171777,0.6332623132679984,True,audited,clean,21859,parents_name_correction_new,0.007940411567687988,0.014608442783355713,0.0,0.0,Self-contained question about correcting father's name error on a new NID card and required documents; central tag example.
