question,tag_clean,rank,final_score,composite_score,production_recommended,audit_status,reason_code,row_id,original_tag,e5_margin,gemma_margin,token_alignment,artifact_score,rationale,review_decision,review_reason_code,review_rationale
নামের বানান সংশোধনে অফিসে জমা দেওয়ার কাগজ কোনগুলো?,name_correction_in_nid_card,23,0.560557179158063,0.6305054166840075,True,audited,clean,13114,name_correction_in_nid_card,0.0114094614982604,0.0462621450424194,0.0,0.0,নামের বানান সংশোধনে অফিসে জমা দেওয়ার কাগজ জানতে চেয়েছে; সংশোধন-সংক্রান্ত প্রয়োজনীয় নথি প্রসঙ্গ।,not_reviewed,,
জাতীয় পরিচয়পত্রে নাম ঠিক করার সময় কোন কাগজপত্র দেখাতে হয়?,name_correction_in_nid_card,24,0.55906854029713,0.62982961237091,True,audited,clean,13066,name_correction_in_nid_card,0.0104035139083862,0.0357955694198608,0.0,0.0,জাতীয় পরিচয়পত্রে নিজের নাম ঠিক করার জন্য প্রয়োজনীয় কাগজপত্র জানতে চাওয়া হয়েছে; ট্যাগের intent-এর সঙ্গে সরাসরি মেলে।,not_reviewed,,
আমার নামের বানান শোধরাতে কী কী প্রমাণ দেখাতে হবে?,name_correction_in_nid_card,25,0.558567459142848,0.628147623701432,True,audited,clean,13013,name_correction_in_nid_card,0.0106143355369567,0.0906494855880737,0.1666666666666666,0.0,নিজের নামের বানান শোধরাতে কী প্রমাণ লাগবে জানতে চাওয়া হয়েছে; ট্যাগের কেন্দ্রীয় উদাহরণের সঙ্গে মেলে।,not_reviewed,,
নামের বানান ঠিক করতে প্রয়োজনীয় নথির তালিকা পাবো কি?,name_correction_in_nid_card,26,0.5584089685513984,0.6291916482658209,True,audited,clean,13104,name_correction_in_nid_card,0.0143628716468811,0.0788595676422119,0.0,0.0,নামের বানান ঠিক করার জন্য প্রয়োজনীয় নথির তালিকা জানতে চাওয়া হয়েছে; নামের বানান সংশোধন intent পরিষ্কার।,not_reviewed,,
নামের বানান সংশোধনের জন্য সমর্থক কাগজ কোনগুলো?,name_correction_in_nid_card,27,0.5566169334812283,0.6270562930840321,True,audited,clean,13117,name_correction_in_nid_card,0.0144645571708679,0.1002908945083618,0.0,0.0,নামের বানান সংশোধনের জন্য সহায়ক কাগজপত্র জানতে চাওয়া হয়েছে; intent স্পষ্ট ও প্রাসঙ্গিক।,not_reviewed,,
এনআইডিতে নামের বানান ঠিক করতে প্রমাণ হিসেবে কী কী নথি চলে?,name_correction_in_nid_card,28,0.5560894568815812,0.6259035189821529,True,audited,clean,13050,name_correction_in_nid_card,0.0120316743850708,0.0887816548347473,0.0,0.0,এনআইডিতে নামের বানান ঠিক করতে প্রমাণ হিসেবে কোন নথি লাগে তা জানতে চাওয়া হয়েছে; ট্যাগের সঙ্গে সরাসরি মেলে।,not_reviewed,,
জাতীয় পরিচয়পত্রের নাম শোধরানোর জন্য কোন কোন ডকুমেন্ট দেখাতে হবে?,name_correction_in_nid_card,29,0.5554534916326224,0.6265662027445313,True,audited,clean,13090,name_correction_in_nid_card,0.005350112915039,0.0275520086288452,0.0,0.0,জাতীয় পরিচয়পত্রে নাম সংশোধনের জন্য ডকুমেন্ট জানতে চাওয়া হয়েছে; NID name correction-এর পরিষ্কার উদাহরণ।,not_reviewed,,
নামের বানান ভুল থাকলে সংশোধনের জন্য কোন নথি দিতে হয়?,name_correction_in_nid_card,30,0.5536971948252258,0.6255552159137356,True,audited,clean,13107,name_correction_in_nid_card,0.0070158243179321,0.0480365753173828,0.0,0.0,নামের বানান ভুল থাকলে সংশোধনের জন্য নথি জানতে চাওয়া হয়েছে; name spelling correction intent পরিষ্কার।,not_reviewed,,
নিজের নামের ইংরেজি ও বাংলা বানান ঠিক করতে কী কী প্রমাণপত্র দরকার?,name_correction_in_nid_card,31,0.5508128990490531,0.6210250272009525,True,audited,clean,13126,name_correction_in_nid_card,0.0142042636871337,0.1248579025268554,0.0,0.0,নিজের বাংলা ও ইংরেজি নামের বানান ঠিক করতে প্রমাণপত্র জানতে চাওয়া হয়েছে; নিজের নামের বানান সংশোধন intent স্পষ্ট।,not_reviewed,,
ইসি অফিসে নামের বানান সংশোধনের সময় কী কী কাগজ দেখাতে হবে?,name_correction_in_nid_card,32,0.55048733816039,0.6212328315088055,True,audited,clean,13022,name_correction_in_nid_card,0.0089583396911621,0.0216699242591857,0.0,0.0,ইসি অফিসে নামের বানান সংশোধনের সময় প্রয়োজনীয় কাগজ জানতে চাওয়া হয়েছে; NID/ভোটার সংশোধন প্রসঙ্গ স্পষ্ট।,not_reviewed,,
এনআইডিতে নাম সংশোধনের জন্য কোন কোন প্রমাণপত্র দেখাতে হবে?,name_correction_in_nid_card,33,0.5489601255908428,0.6197048208972988,True,audited,clean,13047,name_correction_in_nid_card,-0.0004761815071105,0.0327650308609008,0.0,0.0,এনআইডিতে নাম সংশোধনের জন্য প্রমাণপত্র জানতে চাওয়া হয়েছে; ট্যাগের intent-এর পরিষ্কার উদাহরণ।,not_reviewed,,
ভোটার কার্ডে নাম ঠিক করার সময় কোন কাগজপত্র প্রয়োজন হয়?,name_correction_in_nid_card,34,0.5375680348582772,0.6087227918804626,True,audited,clean,13144,name_correction_in_nid_card,0.0010972619056701,0.0692176222801208,0.0,0.0,ভোটার কার্ডে নাম ঠিক করার জন্য কাগজপত্র জানতে চাওয়া হয়েছে; ভোটার আইডি/NID নাম সংশোধন intent মেলে।,not_reviewed,,
নামের বানান শুদ্ধ করতে কী ধরনের ডকুমেন্টারি এভিডেন্স দিতে হয়?,name_correction_in_nid_card,35,0.5366955686759962,0.6077647664539908,True,audited,clean,13109,name_correction_in_nid_card,0.0150057673454284,0.0747364163398742,0.1666666666666666,0.0,নামের বানান শুদ্ধ করতে কী ধরনের ডকুমেন্টারি প্রমাণ লাগবে জানতে চাওয়া হয়েছে; spelling correction documents intent স্পষ্ট।,not_reviewed,,
স্মার্ট কার্ডে নামের বানান ঠিক করার ক্ষেত্রে কোন প্রমাণপত্র দরকার?,name_correction_in_nid_card,36,0.5348713370679615,0.6059585262100897,True,audited,clean,13166,name_correction_in_nid_card,0.0018377304077148,0.0602003931999206,0.1666666666666666,0.0,স্মার্ট কার্ডে নামের বানান ঠিক করতে কোন প্রমাণপত্র দরকার তা জানতে চাওয়া হয়েছে; ট্যাগের must-have ধারণার সঙ্গে মেলে।,not_reviewed,,
নামের বানান সঠিক করতে ডকুমেন্টারি সাপোর্ট কী কী প্রয়োজন?,name_correction_in_nid_card,37,0.5340854008553414,0.6070588957245372,True,audited,clean,13118,name_correction_in_nid_card,0.0119726657867431,0.1301008462905883,0.0,0.0,নামের বানান সঠিক করতে প্রয়োজনীয় ডকুমেন্টারি সাপোর্ট জানতে চাওয়া হয়েছে; ট্যাগের সঙ্গে সামঞ্জস্যপূর্ণ।,not_reviewed,,
জাতীয় পরিচয়পত্রে নাম শোধরাতে কোন কোন ডকুমেন্টস সাবমিট করবো?,name_correction_in_nid_card,38,0.5310755229621517,0.6044077237636937,True,audited,clean,13072,name_correction_in_nid_card,0.0094494819641113,0.0262765288352966,0.0,0.0,জাতীয় পরিচয়পত্রে নাম শোধরাতে কোন ডকুমেন্ট জমা দিতে হবে জানতে চাওয়া হয়েছে; NID name correction intent পরিষ্কার।,not_reviewed,,
এনআইডি তথ্যভান্ডারে নাম সংশোধনের জন্য কোন কোন প্রমাণ প্রয়োজন?,name_correction_in_nid_card,39,0.5246468178591456,0.5998814756771828,True,audited,clean,13029,name_correction_in_nid_card,-0.0011022686958312,0.0570248365402221,0.0,0.0,এনআইডি তথ্যভান্ডারে নাম সংশোধনের জন্য প্রয়োজনীয় প্রমাণ জানতে চাওয়া হয়েছে; NID নাম সংশোধনের প্রাসঙ্গিক প্রশ্ন।,not_reviewed,,
স্মার্ট কার্ডে নামের বানান এডিট করতে কোন কোন কাগজ প্রয়োজন?,name_correction_in_nid_card,40,0.5195296513153974,0.5931428449819711,True,audited,clean,13165,name_correction_in_nid_card,-0.0015718936920166,0.0484129190444946,0.1666666666666666,0.0,স্মার্ট কার্ডে নামের বানান এডিট করতে কোন কাগজ লাগবে জানতে চাওয়া হয়েছে; ট্যাগের intent স্পষ্ট।,not_reviewed,,
এনআইডি কার্ডে নামের ভুল ঠিক করতে প্রমাণ হিসেবে কী কী লাগে?,name_correction_in_nid_card,41,0.5172702336447024,0.5914400261866103,False,audited,clean,13024,name_correction_in_nid_card,0.0025745630264282,0.0289203524589538,0.0,0.0,এনআইডি কার্ডে নামের ভুল ঠিক করতে প্রমাণ হিসেবে কী লাগে জানতে চাওয়া হয়েছে; সরাসরি NID name correction।,not_reviewed,,
এনআইডি নাম শুদ্ধিকরণে কোন কোন supporting document জমা দিতে হয়?,name_correction_in_nid_card,42,0.5158153343520361,0.5903915143883675,False,audited,clean,13037,name_correction_in_nid_card,-2.2709369659423828e-05,0.0382752418518066,0.0,0.0,এনআইডি নাম শুদ্ধিকরণে supporting document জমা দেওয়ার বিষয়ে জানতে চাওয়া হয়েছে; প্রাসঙ্গিক ও self-contained।,not_reviewed,,
এনআইডি রেকর্ডে নাম শুদ্ধ করার জন্য কোন কোন নথি জমা দিতে হয়?,name_correction_in_nid_card,43,0.5133623707894542,0.5882788964331104,False,audited,clean,13043,name_correction_in_nid_card,0.0029841065406799,0.0684837698936462,0.0,0.0,এনআইডি রেকর্ডে নাম শুদ্ধ করার জন্য নথি জমা দেওয়ার কথা জানতে চাওয়া হয়েছে; ট্যাগের intent স্পষ্ট।,not_reviewed,,
এনআইডি নাম শুদ্ধিকরণে প্রমাণপত্র হিসেবে কি কি লাগে?,name_correction_in_nid_card,44,0.5115088340252615,0.5864287139956049,False,audited,clean,13038,name_correction_in_nid_card,0.003374695777893,0.0535831451416015,0.0,0.0,এনআইডি নাম শুদ্ধিকরণে প্রমাণপত্র হিসেবে কী লাগে জানতে চাওয়া হয়েছে; NID name correction documents intent মেলে।,not_reviewed,,
আমার নামের বানান ঠিক করার সময় কোন নথিপত্র দেখাতে হবে?,name_correction_in_nid_card,45,0.5099895762760983,0.5861489385200153,False,audited,clean,13011,name_correction_in_nid_card,0.0161142349243164,0.0985013246536254,0.1666666666666666,0.0,নিজের নামের বানান ঠিক করার সময় কোন নথিপত্র দেখাতে হবে জানতে চাওয়া হয়েছে; ট্যাগের কেন্দ্রীয় clean উদাহরণ।,not_reviewed,,
নাম বানান সংশোধনের জন্য প্রয়োজনীয় কাগজগুলোর তালিকা কী?,name_correction_in_nid_card,46,0.4990083086268859,0.5755384307600093,False,audited,clean,13097,name_correction_in_nid_card,0.0163638591766357,0.0928949117660522,0.1666666666666666,0.0,নাম বানান সংশোধনের জন্য প্রয়োজনীয় কাগজের তালিকা জানতে চাওয়া হয়েছে; এটি tag-এর কেন্দ্রীয় intent।,not_reviewed,,
এনআইডিতে বাংলা ও ইংরেজি নাম ঠিক করতে কোন কোন প্রমাণ দরকার?,name_correction_in_nid_card,47,0.4984308824110406,0.5744522354643848,False,audited,clean,13058,name_correction_in_nid_card,0.0080252289772033,0.0485299825668334,0.0,0.0,এনআইডিতে বাংলা ও ইংরেজি নিজের নাম ঠিক করার জন্য প্রমাণ জানতে চাওয়া হয়েছে; name correction intent পরিষ্কার।,not_reviewed,,
জাতীয় পরিচয়পত্রে নিজের নামের বানান সঠিক করতে কোন নথি চাই?,name_correction_in_nid_card,48,0.4984295200106084,0.5755600711863912,False,audited,clean,13089,name_correction_in_nid_card,0.0131122469902038,0.0655076503753662,0.1666666666666666,0.0,জাতীয় পরিচয়পত্রে নিজের নামের বানান ঠিক করতে প্রয়োজনীয় নথি জানতে চাওয়া হয়েছে; tag intent-এর সঙ্গে সরাসরি মেলে।,not_reviewed,,
ভোটার আইডিতে নামের বানান ঠিক করতে কোন নথি লাগবে?,name_correction_in_nid_card,49,0.4983249364520796,0.574185019423439,False,audited,clean,13138,name_correction_in_nid_card,0.0133928060531616,0.1575540900230407,0.1666666666666666,0.0,ভোটার আইডিতে নামের বানান ঠিক করতে কোন নথি লাগবে জানতে চাওয়া হয়েছে; tag intent-এর সঙ্গে মেলে।,not_reviewed,,
এনআইডি রেকর্ডে আমার নামের বানান ঠিক করতে কোন নথি দিতে হবে?,name_correction_in_nid_card,50,0.488876562502693,0.5667273393589178,False,audited,clean,13042,name_correction_in_nid_card,0.0104762315750122,0.0835028290748596,0.1666666666666666,0.0,এনআইডি রেকর্ডে নিজের নামের বানান ঠিক করতে কোন নথি লাগবে তা জানতে চাওয়া হয়েছে; self-contained ও পরিষ্কার।,not_reviewed,,
স্মার্ট কার্ডে নামের স্পেলিং ঠিক করতে প্রমাণপত্র কোনগুলো?,name_correction_in_nid_card,51,0.4837367707230447,0.5619345156155463,False,audited,clean,13170,name_correction_in_nid_card,-0.0011903643608093,0.0488689541816711,0.1666666666666666,0.0,স্মার্ট কার্ডে নামের spelling ঠিক করতে প্রয়োজনীয় প্রমাণপত্র জানতে চাওয়া হয়েছে; tag-এর smart card/name spelling concept স্পষ্ট।,not_reviewed,,
NID name correction-এর জন্য কোন কোন কাগজপত্র লাগবে?,name_correction_in_nid_card,52,0.4796524918885643,0.5578921206258209,False,audited,clean,13005,name_correction_in_nid_card,0.0092886090278625,0.0654847621917724,0.0,0.0,NID name correction-এর জন্য কোন কাগজপত্র লাগবে জানতে চাওয়া হয়েছে; tag-এর সরাসরি ও কেন্দ্রীয় উদাহরণ।,not_reviewed,,
এনআইডি নাম বানান সংশোধনের জন্য কী কী ডকুমেন্ট অ্যাটাচ করবো?,name_correction_in_nid_card,53,0.4709254653452634,0.5495117880535907,False,audited,clean,13035,name_correction_in_nid_card,0.0091960430145263,0.0814099907875061,0.1666666666666666,0.0,এনআইডিতে নামের বানান সংশোধনের জন্য কী ডকুমেন্ট অ্যাটাচ করতে হবে তা জানতে চেয়েছে; পরিষ্কার ও self-contained।,not_reviewed,,
নিজের নামের বাংলা বানান সংশোধনে কোন কোন কাগজ দরকার?,name_correction_in_nid_card,54,0.4703541795265575,0.5501824915124821,False,audited,clean,13128,name_correction_in_nid_card,0.014174997806549,0.1104371547698974,0.0,0.0,নিজের নামের বাংলা বানান সংশোধনের জন্য প্রয়োজনীয় কাগজ জানতে চেয়েছে; ট্যাগের intent-এর সঙ্গে সরাসরি মেলে।,not_reviewed,,
নাম বানান ত্রুটি সংশোধনে কোন কোন প্রমাণপত্র প্রয়োজন হয়?,name_correction_in_nid_card,55,0.4679944245985877,0.5474917938735785,False,audited,clean,13095,name_correction_in_nid_card,0.0092730522155761,0.0880166292190551,0.0,0.0,নাম বানানের ত্রুটি সংশোধনে প্রয়োজনীয় প্রমাণপত্র জানতে চাওয়া হয়েছে; নিজের নামের বানান সংশোধন ডকুমেন্ট intent-এর উপযোগী।,not_reviewed,,
ভোটার কার্ডের নাম বানান সংশোধনের জন্য কোন কোন নথি দিতে হয়?,name_correction_in_nid_card,56,0.4676920442433954,0.5468283675025799,False,audited,clean,13146,name_correction_in_nid_card,0.0108705759048461,0.1107244491577148,0.1666666666666666,0.0,ভোটার কার্ডে নামের বানান সংশোধনের জন্য নথি জানতে চেয়েছে; NID/ভোটার আইডি নাম বানান সংশোধনের সঙ্গে সরাসরি সম্পর্কিত।,not_reviewed,,
আমার নিজের নাম সংশোধনে সমর্থক নথি হিসেবে কি কি লাগবে?,name_correction_in_nid_card,57,0.4672679564219039,0.5457712826635266,False,audited,clean,13018,name_correction_in_nid_card,0.0131155252456665,0.0809679627418518,0.0,0.0,আমার নিজের নাম সংশোধনের জন্য সমর্থক নথি জানতে চাওয়া হয়েছে; পিতা/মাতা/স্বামীর নাম নয় এবং নাম সংশোধন ডকুমেন্ট intent-এ পড়ে।,not_reviewed,,
এনআইডিতে নামের বানান মিলাতে কী কী ডকুমেন্ট দরকার?,name_correction_in_nid_card,58,0.4658975177180738,0.5455083965160735,False,audited,clean,13053,name_correction_in_nid_card,0.0080953240394592,0.1343722939491272,0.0,0.0,এনআইডিতে নামের বানান মিলাতে বা সংশোধনে কী ডকুমেন্ট দরকার তা জানতে চেয়েছে; ট্যাগের কেন্দ্রীয় intent পরিষ্কার।,not_reviewed,,
নামের বানান সংশোধনের কেসে কী কী সমর্থক দলিল প্রয়োজন?,name_correction_in_nid_card,59,0.4626630937350022,0.5428509811111256,False,audited,clean,13116,name_correction_in_nid_card,0.0130416750907897,0.1028435826301574,0.0,0.0,নামের বানান সংশোধনের ক্ষেত্রে সমর্থক দলিল জানতে চাওয়া হয়েছে; নাম বানান সংশোধনের প্রয়োজনীয় নথি intent-এর সঙ্গে মেলে।,not_reviewed,,
জাতীয় পরিচয়পত্রে নামের ভুল বানান শোধরাতে কোন কাগজ লাগবে?,name_correction_in_nid_card,60,0.4625747114871837,0.5442055429260986,False,audited,clean,13085,name_correction_in_nid_card,0.009429931640625,0.0457451939582824,0.0,0.0,জাতীয় পরিচয়পত্রে নামের ভুল বানান শোধরাতে প্রয়োজনীয় কাগজ জানতে চেয়েছে; একদম সঠিক tag match।,not_reviewed,,
ন্যাশনাল আইডিতে মাতার নামের ভুল ঠিক করতে কী কী সনদপত্র জমা দিতে হবে?,parents_name_correction_new,1,0.7155478066824925,0.6653503608029323,True,audited,clean,21872,parents_name_correction_new,0.0110032558441162,0.047084629535675,0.1666666666666666,0.0,Self-contained NID mother's-name error correction question asking what certificates to submit; directly matches the tag.,not_reviewed,,
বাবামার নামের ভুল সংশোধনের প্রয়োজনীয় কাগজপত্র কী কী?,parents_name_correction_new,2,0.5715977294149616,0.6445431263614666,True,audited,clean,21913,parents_name_correction_new,0.0108870863914489,-0.0528373718261718,0.1666666666666666,0.0,Directly asks required documents for correcting parents' names; central fit for father-mother name correction.,not_reviewed,,
