question,tag_clean,rank,final_score,composite_score,production_recommended,audit_status,reason_code,row_id,original_tag,e5_margin,gemma_margin,token_alignment,artifact_score,rationale,review_decision,review_reason_code,review_rationale
"অ্যাকাউন্ট লক হয়ে এনআইডি পোর্টালে ঢুকতে পারছি না, কিভাবে সমাধান করব?",account_locked,11,0.6219911949016486,0.7023039555452905,True,audited,clean,27,account_locked,0.0114031434059143,0.0471393465995788,0.0,0.0,Locked account prevents entry to NID portal and asks how to solve; matches tag.,not_reviewed,,
এনআইডি পোর্টালে “অ্যাকাউন্টটি লক করা” দেখালে কি করতে হবে?,account_locked,12,0.6190819730647622,0.6995095052995758,True,audited,clean,114,account_locked,0.0115614533424377,0.0793752074241638,0.0,0.0,NID portal shows account locked and asks what to do; clean fit.,not_reviewed,,
"এনআইডি পোর্টালে একাউন্ট লক দেখাচ্ছে, এখন কী করবো?",account_locked,13,0.6153455037469504,0.6963625402965483,True,audited,clean,106,account_locked,0.0116535425186157,0.0606740117073059,0.0,0.0,Account lock is showing on NID portal and asks current action; matches intent.,not_reviewed,,
এনআইডি পোর্টালে অ্যাকাউন্ট লক হয়ে গেলে কোথা থেকে শুরু করব?,account_locked,14,0.6150270103706953,0.6954667399892213,True,audited,clean,101,account_locked,0.0100535750389099,0.0753833651542663,0.0,0.0,Asks where to start after NID portal account is locked; general self-help fit.,not_reviewed,,
এনআইডি অ্যাকাউন্ট লক; আনলকের জন্য কী করতে হবে?,account_locked,15,0.614822499388646,0.6952644648064296,True,audited,clean,75,account_locked,0.0084810256958007,0.0904242396354675,0.0,0.0,"Asks what to do to unlock a locked NID account; self-help, not agent request.",not_reviewed,,
National ID অনলাইন সেবায় অ্যাকাউন্ট লক; সমাধান কীভাবে পাবো?,account_locked,16,0.6144686417812344,0.6937364697412005,True,audited,clean,22,account_locked,0.0104494094848632,0.0831003785133361,0.1666666666666666,0.0,National ID online service account is locked and asks how to get a solution; fits tag.,not_reviewed,,
এনআইডি ওয়েবসাইটে আমার অ্যাকাউন্টে লক পড়ে গেছে; কীভাবে আনলক করব?,account_locked,17,0.6120888017009232,0.6928519360856024,True,audited,clean,91,account_locked,0.0080299377441406,0.0547665357589721,0.0,0.0,States NID website account has become locked and asks how to unlock; clean fit.,not_reviewed,,
এনআইডি সার্ভিসে লগইন লক হলে করণীয় বলবেন?,account_locked,18,0.6109719302940814,0.691028210318481,True,audited,clean,140,account_locked,0.0120174288749694,0.0543842911720275,0.0,0.0,Asks what to do when NID service login is locked; sufficiently matches account/login lock intent.,not_reviewed,,
নির্বাচন কমিশনের সাইটে এনআইডি অ্যাকাউন্ট লক; সমাধান কীভাবে?,account_locked,19,0.6107101904288852,0.6904686781678409,True,audited,clean,175,account_locked,0.0121696591377258,0.0952554941177368,0.1666666666666666,0.0,Election Commission site NID account is locked and asks for solution; clean match.,not_reviewed,,
এনআইডিতে “Your account has been locked” আমাকে কী করতে হবে?,account_locked,20,0.6079274257905553,0.6892426666463792,True,audited,clean,145,account_locked,0.0111588835716247,0.0986397862434387,0.0,0.0,Mentions English locked-account message for NID and asks what to do; fits intent.,not_reviewed,,
এনআইডি ওয়েব পোর্টালে লক এসেছে এই সমস্যার করণীয় কী?,account_locked,21,0.6068950649566301,0.6874214538005068,True,audited,clean,88,account_locked,0.0115751028060913,0.0878491401672363,0.1666666666666666,0.0,Refers to a lock problem on the NID web portal and asks the needed action; acceptable account-lock fit.,not_reviewed,,
NID পোর্টালে “Your account is locked” পরবর্তী কি করব?,account_locked,22,0.6036859351006693,0.6854482643904614,True,audited,clean,12,account_locked,0.0106050968170166,0.1038604378700256,0.0,0.0,"NID portal shows ""Your account is locked"" and asks next step; clean fit.",not_reviewed,,
এনআইডি লগইনে অ্যাকাউন্ট ব্লক হলে কী পদক্ষেপ নিতে হবে?,account_locked,23,0.6005387665277158,0.6825719149200044,True,audited,clean,131,account_locked,0.0096266865730285,0.0664587616920471,0.0,0.0,Asks what steps to take when NID login account is blocked; matches locked/blocked intent.,not_reviewed,,
এনআইডি অ্যাকাউন্ট লক সমস্যা থেকে বের হতে কী উপায় আছে?,account_locked,24,0.5975936946424618,0.6797147916824077,True,audited,clean,72,account_locked,0.0070794820785522,0.0852138996124267,0.0,0.0,Asks ways to get out of an NID account lock problem; clean self-help fit.,not_reviewed,,
অ্যাকাউন্ট লকড হওয়ায় এনআইডিতে যাচাই করা যাচ্ছে না কী করতে হবে?,account_locked,25,0.5925891593581202,0.6751515187219441,True,audited,clean,28,account_locked,0.0104093551635742,0.0498689413070678,0.0,0.0,Account locked is preventing NID verification and asks what to do; fits general self-help unlock/fix intent.,not_reviewed,,
এনআইডি সাইটে ভুল ইনফো দেয়ায় অ্যাকাউন্ট লক কীভাবে ঠিক হবে?,account_locked,26,0.5920884683139332,0.6744951230140357,True,audited,clean,135,account_locked,0.0107480883598327,0.0858637690544128,0.0,0.0,Mentions account lock after wrong info and asks how to fix; still a general locked-account resolution question.,not_reviewed,,
আমার এনআইডি অ্যাকাউন্ট লক খুলতে হলে কী করতে হয়?,account_locked,27,0.5917132263805561,0.6749169019520312,True,audited,clean,41,account_locked,0.0083653330802917,0.05645352602005,0.0,0.0,Directly asks how to open/unlock a locked NID account; matches tag.,not_reviewed,,
এনআইডি সার্ভিসে অ্যাকাউন্ট লক হলে তা খুলবার নিয়ম কী?,account_locked,28,0.5905484451558859,0.6726995833822123,True,audited,clean,138,account_locked,0.0105853080749511,0.0808225274085998,0.0,0.0,Asks the rule/process to open a locked NID service account; clean fit.,not_reviewed,,
"এনআইডি অনলাইনে একাউন্ট লক হয়েছে, কিভাবে খুলবো?",account_locked,29,0.5897528151186385,0.6732294342501157,True,audited,clean,68,account_locked,0.0093502402305603,0.0620300769805908,0.0,0.0,NID online account is locked and asks how to open it; central tag intent.,not_reviewed,,
এনআইডি অ্যাকাউন্ট লক হয়েছে রিসেট করার পদ্ধতি কী?,account_locked,30,0.5892951172207197,0.671623772090421,True,audited,clean,74,account_locked,0.0089372396469116,0.073423147201538,0.0,0.0,Locked NID account and asks reset/fix method; within self-help account locked scope.,not_reviewed,,
"আমার এনআইডি একাউন্ট লক হয়ে গেছে, কিভাবে আনলক করবো?",account_locked,31,0.5872931703500902,0.6714637358580702,True,audited,clean,42,account_locked,0.0074144005775451,0.0400043725967407,0.0,0.0,Explicit locked NID account and asks how to unlock; central example fit.,not_reviewed,,
"এনআইডি অ্যাকাউন্ট ইস্যু: লক হয়েছে, কিভাবে খুলবো?",account_locked,32,0.5862574547808092,0.6705376856257115,True,audited,clean,70,account_locked,0.007651925086975,0.057423710823059,0.0,0.0,States NID account issue is lock and asks how to open; sufficiently specific and on intent.,not_reviewed,,
"আমার এনআইডি লগইন হচ্ছে না, একাউন্ট লক হয়েছে।",account_locked,33,0.5847289502544959,0.6680635805716713,True,audited,clean,43,account_locked,0.0092314481735229,0.0454103946685791,0.0,0.0,Cannot log in because account is locked; expresses locked-account problem.,not_reviewed,,
এনআইডি পোর্টালে লকড দেখালে কীভাবে পুনরায় চেষ্টা করব?,account_locked,34,0.5847212653558899,0.6679035063489143,True,audited,clean,113,account_locked,0.009673535823822,0.0816991329193115,0.0,0.0,Locked shown on NID portal and asks how to proceed/retry; no wait-time or correct-info-after-lock detail.,not_reviewed,,
এনআইডি লগইন অ্যাকাউন্ট লক সমস্যা; অফিসিয়াল গাইড কী?,account_locked,35,0.5823158576506657,0.6652961506202936,True,audited,clean,119,account_locked,0.0124729871749877,0.1008578538894653,0.0,0.0,Asks for guidance on NID login account lock problem; fits general solution intent.,not_reviewed,,
"এনআইডি তে অ্যাকাউন্ট লক দেখাচ্ছে, আনলক করতে কী শর্ত আছে?",account_locked,36,0.5818445607283466,0.6656820784607088,True,audited,clean,92,account_locked,0.0070862770080566,0.0548485517501831,0.0,0.0,Account lock is shown and asks requirements to unlock; relevant self-help unlock question.,not_reviewed,,
"NID অনলাইনে বার্তা আসে “অ্যাকাউন্ট লকড”, এখন কী করব?",account_locked,37,0.5812969710117377,0.6648435413855213,True,audited,clean,5,account_locked,0.0083526372909545,0.0840063691139221,0.0,0.0,Mentions exact account locked message online and asks what to do; clean fit.,not_reviewed,,
এনআইডি অ্যাকাউন্টে “লকড” নোটিশ; কীভাবে ঠিক করব?,account_locked,38,0.5788483080299932,0.6630640185460326,True,audited,clean,82,account_locked,0.0104158520698547,0.0570551753044128,0.0,0.0,Locked notice on NID account and asks how to fix; matches tag.,not_reviewed,,
NID অনলাইনে অ্যাকাউন্ট লকড আনলক প্রসেস কীভাবে?,account_locked,39,0.5784742404666254,0.6622025033132118,True,audited,clean,4,account_locked,0.0078198313713073,0.0772761106491088,0.0,0.0,Asks unlock process for NID online locked account; on scope.,not_reviewed,,
"এনআইডি লগইন লকড, কোন উপায়ে রিস্টোর করব?",account_locked,40,0.5772516190569636,0.6611995906329066,True,audited,clean,128,account_locked,0.0073398947715759,0.0636249184608459,0.0,0.0,NID login is locked and asks how to restore; appropriate locked-account self-help.,not_reviewed,,
এনআইডি লগইন লক সমস্যা সমাধানের স্টেপ কী?,account_locked,41,0.5763321365674018,0.6602833246215907,False,audited,clean,126,account_locked,0.0116122364997863,0.0979434251785278,0.0,0.0,Asks steps to solve NID login lock problem; clean match.,not_reviewed,,
"এনআইডি একাউন্ট লক হয়ে গেছে, সাহায্য চাই।",account_locked,42,0.5756697494884332,0.6602878685817163,False,audited,clean,87,account_locked,0.0071415901184082,0.0552669763565063,0.0,0.0,"States NID account is locked and asks for help, not agent action; fits general help intent.",not_reviewed,,
NID সাইটে লগইন লক হয়েছে সমাধান কিভাবে পাবো?,account_locked,43,0.5745430609222508,0.6580849977412548,False,audited,clean,18,account_locked,0.0102480053901672,0.0769014358520507,0.0,0.0,NID site login is locked and asks for solution; on-topic.,not_reviewed,,
এনআইডি ওয়েব পোর্টালে লগইন বারণ লক সমস্যা কিভাবে সলভ করব?,account_locked,44,0.5744270688539469,0.6587402025305154,False,audited,clean,89,account_locked,0.01083904504776,0.0759253501892089,0.0,0.0,Wording is informal but asks how to solve NID portal login lock/block problem; fits tag.,not_reviewed,,
NID পোর্টালে লকড অ্যাকাউন্ট খুলতে কী কী করতে হয়?,account_locked,45,0.5739355360009253,0.6583881287120751,False,audited,clean,11,account_locked,0.0108543038368225,0.0768253803253173,0.0,0.0,Asks what to do to open a locked NID portal account; central intent.,not_reviewed,,
“অ্যাকাউন্ট লক” এরর পাচ্ছি এনআইডিতে; এখন কী করব?,account_locked,46,0.5724074292613077,0.658043820935182,False,audited,clean,182,account_locked,0.0078234672546386,0.037739872932434,0.0,0.0,Reports account lock error in NID and asks what to do; clean fit.,not_reviewed,,
এনআইডি সার্ভিস পোর্টালে অ্যাকাউন্ট লকড এটা কীভাবে খুলব?,account_locked,47,0.5701384539390866,0.6555020655057764,False,audited,clean,137,account_locked,0.0096901655197143,0.0440824627876281,0.0,0.0,Directly asks how to open/fix an NID service portal account marked locked.,not_reviewed,,
এনআইডি অ্যাকাউন্ট লক থেকে মুক্ত করার উপায় কী?,account_locked,48,0.5691957035184284,0.6555075126208477,False,audited,clean,71,account_locked,0.0063636898994445,0.0769490599632263,0.0,0.0,Asks the way to get free from/unlock NID account lock; fits self-help locked-account scope.,not_reviewed,,
এনআইডি পোর্টালে অ্যাকাউন্ট লক আনলক রিকোয়ায়ারমেন্ট কী?,account_locked,49,0.565968360238187,0.6511230980212344,False,audited,clean,103,account_locked,0.0085728168487548,0.0747025609016418,0.0,0.0,Asks about requirements for unlocking an NID account lock; still a general self-help unlock query.,not_reviewed,,
অ্যাকাউন্ট লক এনআইডি তে কিভাবে পুনরায় প্রবেশ সম্ভব?,account_locked,50,0.5622895838344584,0.6479778138862053,False,audited,clean,29,account_locked,0.0073261857032775,0.0337164402008056,0.0,0.0,"Mentions NID account lock and asks how to regain access, matching the tag intent.",not_reviewed,,
NID লগইনে “Account locked due to attempts” এখন কী করব?,account_locked,51,0.5606235439065058,0.6461862937459656,False,audited,clean,16,account_locked,0.0062355995178222,0.1065736413002014,0.0,0.0,Account locked login message and asks what to do; no wait-time or agent-action request.,not_reviewed,,
NID অ্যাকাউন্ট লক; আনলক হওয়ার গাইডলাইন কী?,account_locked,52,0.5577258467680783,0.6437993988389792,False,audited,clean,6,account_locked,0.007692813873291,0.0652352571487426,0.0,0.0,"Asks for guideline to unlock a locked NID account, fitting general self-help.",not_reviewed,,
এনআইডি পোর্টালে “লগইন লকড” আসছে এখন কী করবেন?,account_locked,53,0.5572024282022227,0.6431897873332261,False,audited,clean,115,account_locked,0.0079359412193298,0.0477761030197143,0.0,0.0,"Login locked message in NID portal and asks what to do, matching the tag.",not_reviewed,,
NID অনলাইন সেবায় অ্যাকাউন্ট ব্লক হয়ে গেলে আনলক করার নিয়ম কী?,account_locked,54,0.5476522765250887,0.6350454570888664,False,audited,clean,3,account_locked,0.0067915320396423,0.0681030750274658,0.0,0.0,Blocked NID online account and asks rules for unlocking; clean fit.,not_reviewed,,
এনআইডি পোর্টালে অ্যাকাউন্ট ব্লকড; কীভাবে পুনঃসক্রিয় করবো?,account_locked,55,0.5461115613155823,0.6334818074665675,False,audited,clean,100,account_locked,0.006641149520874,0.0367758274078369,0.0,0.0,"Blocked NID portal account and asks how to reactivate, within locked/blocked account recovery.",not_reviewed,,
"এনআইডির অ্যাকাউন্ট লক, আনলকের ধাপগুলো কী?",account_locked,56,0.5455276193679118,0.6336476674477031,False,audited,clean,146,account_locked,0.0090379118919372,0.0963274836540222,0.0,0.0,Asks for unlock steps for a locked NID account.,not_reviewed,,
এনআইডি অ্যাকাউন্ট লকড সাপোর্টের আগে কী করতে পারি?,account_locked,57,0.544212928616933,0.6317437775623432,False,audited,clean,79,account_locked,0.0080320835113525,0.0460621118545532,0.0,0.0,Asks what self-help steps can be tried before support for a locked NID account.,not_reviewed,,
জাতীয় পরিচয় অনলাইন সেবায় অ্যাকাউন্ট লক দেখালে কীভাবে ঠিক করা যায়?,account_locked,58,0.535375796725593,0.6239620621839477,False,audited,clean,153,account_locked,0.0084239244461059,0.0691033005714416,0.0,0.0,National ID online service account lock and asks how it can be fixed.,not_reviewed,,
এনআইডি অনলাইন অ্যাকাউন্ট ব্লক ফিক্স করার উপায় কী?,account_locked,59,0.5351310391045913,0.6240445934686245,False,audited,clean,51,account_locked,0.0075713992118835,0.0708561539649963,0.0,0.0,"Asks how to fix an NID online account block, matching the tag.",not_reviewed,,
এনআইডি অনলাইন অ্যাকাউন্ট লক; অফিসিয়ালি কী নির্দেশ আছে?,account_locked,60,0.5329750603386323,0.6213821211840013,False,audited,clean,54,account_locked,0.0102235078811645,0.0701261162757873,0.0,0.0,Asks official instructions for an NID online account lock; fits the intended scope.,not_reviewed,,
এনআইডি সাইটে “Account locked” এলার্ট এর পর কী?,account_locked,61,0.5325522718232713,0.6206235558984151,False,audited,clean,136,account_locked,0.008102536201477,0.086291491985321,0.0,0.0,Mentions an Account locked alert on the NID site and asks next steps.,not_reviewed,,
এনআইডি অ্যাকাউন্ট লক সমাধানে অফিসিয়াল নির্দেশনা কী?,account_locked,62,0.532533850068745,0.6220391281278472,False,audited,clean,73,account_locked,0.0109620094299316,0.0868809223175048,0.0,0.0,"Requests official guidance for solving an NID account lock, still general self-help.",not_reviewed,,
"এনআইডি সার্ভিসে ইউজার লকড, কিভাবে রিকভার করবো?",account_locked,63,0.532329720679511,0.6211141886298895,False,audited,clean,139,account_locked,0.0057747364044189,0.0578758120536804,0.0,0.0,User/account locked in NID service and asks how to recover.,not_reviewed,,
এনআইডি পোর্টালের ইউজার লকড; আনলক করতে কী নির্দেশনা আছে?,account_locked,64,0.5311513745593296,0.619725881254498,False,audited,clean,116,account_locked,0.0078650712966918,0.0746984481811523,0.0,0.0,Locked user in NID portal and asks for unlock instructions.,not_reviewed,,
এনআইডি পোর্টালে লক তুলে নেওয়ার উপায় কী?,account_locked,65,0.5310222812155007,0.6196008909979903,False,audited,clean,111,account_locked,0.0070807337760925,0.0531272888183593,0.0,0.0,"Asks the way to remove an NID portal lock, matching unlock self-help.",not_reviewed,,
এনআইডি অনলাইনে অ্যাকাউন্ট ব্লকড; কীভাবে পুনরায় চালু করব?,account_locked,66,0.5306595173611388,0.6206823901879771,False,audited,clean,65,account_locked,0.0069809556007385,0.0727701187133789,0.0,0.0,Blocked NID online account and asks how to restart/reactivate it.,not_reviewed,,
নির্বাচন কমিশনের এনআইডি লগইন লক হয়ে গেলে সমাধান কী?,account_locked,67,0.5283900142719795,0.6182076006070207,False,audited,clean,173,account_locked,0.0096802711486816,0.0702179670333862,0.0,0.0,NID login lock under Election Commission context and asks for the solution.,not_reviewed,,
এনআইডি অনলাইন অ্যাকাউন্ট ব্লক; কিভাবে ওপেন করব?,account_locked,68,0.5259507913352683,0.61607082172761,False,audited,clean,50,account_locked,0.0062350034713745,0.0577349066734313,0.0,0.0,Blocked NID online account and asks how to open it again.,not_reviewed,,
"এনআইডি লগইনে “লকড ইউজার” এরর, কিভাবে ফিক্স করব?",account_locked,69,0.523891185311681,0.6131922903599016,False,audited,clean,134,account_locked,0.0103172659873962,0.0610765218734741,0.0,0.0,Locked user error during NID login and asks how to fix it.,not_reviewed,,
এনআইডি অনলাইন সেবায় লক; আনলকের ধাপগুলো জানতে চাই।,account_locked,70,0.5223362753627351,0.6125187854033681,False,audited,clean,64,account_locked,0.0078998208045959,0.0441266894340515,0.0,0.0,"লকড/লক অবস্থার কথা বলে আনলকের ধাপ জানতে চেয়েছে; সাধারণ self-help intent, নিষিদ্ধ wait/agent-request নেই।",not_reviewed,,
এনআইডি অ্যাকাউন্ট লকড; আনলক রিকোয়েস্ট দরকার কি?,account_locked,71,0.5219353639517172,0.6121792075061504,False,audited,clean,77,account_locked,0.0031254887580871,0.0442584753036499,0.0,0.0,এনআইডি অ্যাকাউন্ট লকড এবং আনলক প্রক্রিয়া/রিকোয়েস্ট দরকার কি জানতে চাওয়া হয়েছে; এজেন্টকে আনলক করে দিতে বলা হয়নি।,not_reviewed,,
এনআইডি লগইনে ব্লক; কীভাবে ঠিক করবো?,account_locked,72,0.5214057305386041,0.6113941032114587,False,audited,clean,132,account_locked,0.0087023377418518,0.04764986038208,0.0,0.0,এনআইডি লগইনে ব্লক হয়ে কীভাবে ঠিক করবে—এটি সরাসরি locked/blocked account self-help প্রশ্ন।,not_reviewed,,
ভুল পাসওয়ার্ড দিয়ে লক হয়েছে এনআইডি এখন কী করব?,account_locked,73,0.5202223612236978,0.6093299172505475,False,audited,clean,178,account_locked,0.0090994238853454,0.0328903198242187,0.0,0.0,"ভুল পাসওয়ার্ডের কারণে লক হয়েছে এবং এখন কী করবে জানতে চায়; account locked করণীয়র সাধারণ প্রশ্ন, wait/agent boundary নেই।",not_reviewed,,
এনআইডি লগইন লক সমস্যা অফিসিয়াল সমাধান কী?,account_locked,74,0.5190064479365177,0.609782860903771,False,audited,clean,125,account_locked,0.0103090405464172,0.0798780918121337,0.0,0.0,এনআইডি লগইন লক সমস্যার সমাধান জানতে চাওয়া হয়েছে; locked login self-help intent স্পষ্ট।,not_reviewed,,
এনআইডি পোর্টালে ব্লকড অ্যাকাউন্ট কীভাবে রি-অ্যাকটিভেট করব?,account_locked,75,0.5184524836471178,0.6099440984083739,False,audited,clean,110,account_locked,0.0062404870986938,0.0477269887924194,0.0,0.0,পোর্টালে ব্লকড অ্যাকাউন্ট রি-অ্যাকটিভেট/ঠিক করার উপায় জানতে চেয়েছে; সাধারণ unlock/fix intent-এর মধ্যে পড়ে।,not_reviewed,,
জাতীয় পরিচয় সাইটে “লকড অ্যাকাউন্ট” সমস্যা হলে কী করব?,account_locked,76,0.5179221266228922,0.6089577907446599,False,audited,clean,164,account_locked,0.0058081150054931,0.0651422142982482,0.0,0.0,জাতীয় পরিচয় সাইটে লকড অ্যাকাউন্ট সমস্যা হলে কী করণীয়—এটি tag-এর কেন্দ্রীয় intent-এর সঙ্গে মেলে।,not_reviewed,,
কতক্ষণ অপেক্ষা করলে লক খোলা যাবে? এখনো সঠিক তথ্য দিলেও ঢুকতে পারছি না।,account_locked_retrials,1,0.7955928319639388,0.7595209787811045,True,audited,clean,251,account_locked_retrials,0.0187309980392456,0.1251762509346008,0.2857142857142857,0.0,লক খোলার অপেক্ষা-সময় এবং সঠিক তথ্য দিলেও ঢুকতে না পারার retrial পরিস্থিতি সরাসরি আছে।,not_reviewed,,
একবার লক হওয়ার পরে ঠিক তথ্যেও ঢোকা যাচ্ছে না কখন ঠিক হবে?,account_locked_retrials,2,0.6884045930689537,0.7545373181595182,True,audited,clean,212,account_locked_retrials,0.0184435248374938,0.1467106342315673,0.1428571428571428,0.0,একবার লক হওয়ার পরে ঠিক তথ্য দিয়েও ঢুকতে না পারা ও কখন ঠিক হবে—ট্যাগের কেন্দ্রীয় intent।,not_reviewed,,
বারবার সঠিক তথ্য দিলেও লক রয়ে গেছে কখন এটা স্বয়ংক্রিয়ভাবে খুলবে?,account_locked_retrials,3,0.6654899419955301,0.7342536956256001,True,audited,clean,267,account_locked_retrials,0.0184199213981628,0.1337320804595947,0.1428571428571428,0.0,সঠিক তথ্য বারবার দিলেও লক রয়ে গেছে এবং কবে স্বয়ংক্রিয়ভাবে খুলবে জানতে চেয়েছে।,not_reviewed,,
লকড দেখা গেল; কতক্ষণ পরে আবার চেষ্টা করা বাঞ্ছনীয়?,account_locked_retrials,4,0.6306244170380242,0.7012771539135838,True,audited,clean,323,account_locked_retrials,0.0164602994918823,0.1447869539260864,0.1428571428571428,0.0,"লকড হওয়ার পর কতক্ষণ পরে আবার চেষ্টা করা উচিত, অর্থাৎ next retry timing নিয়ে প্রশ্ন।",not_reviewed,,
একবার লক হওয়ার পরে সঠিক তথ্য দিলে কি সাথে সাথে খুলে যায় না? কী করা উচিত?,account_locked_retrials,5,0.629313395748695,0.7013334082194175,True,audited,clean,215,account_locked_retrials,0.0113427639007568,0.1391062140464782,0.1428571428571428,0.0,লক হওয়ার পরে সঠিক তথ্য দিলে সঙ্গে সঙ্গে খুলবে কি না—retrial/waiting প্রসঙ্গ স্পষ্ট।,not_reviewed,,
সঠিক তথ্য দিলেও লক রিমেইন করছে কত সময় পর খুলবে?,account_locked_retrials,6,0.6273181806052017,0.6994022786070121,True,audited,clean,351,account_locked_retrials,0.0175911784172058,0.1871430873870849,0.1428571428571428,0.0,সঠিক তথ্য দিলেও লক থেকে যাচ্ছে এবং কত সময় পর খুলবে জানতে চাওয়া হয়েছে।,not_reviewed,,
সঠিক তথ্য এন্ট্রি করেও লক কাটছে না এটি কবে কাটবে?,account_locked_retrials,7,0.6251233436722113,0.6974152490888802,True,audited,clean,350,account_locked_retrials,0.0165314674377441,0.1290224194526672,0.0,0.0,সঠিক তথ্য এন্ট্রি করেও লক কাটছে না এবং কবে কাটবে—ট্যাগের সঠিক retrial অর্থ বহন করে।,not_reviewed,,
একবার লক হলে আবার ঠিক তথ্য দিলেও কি সঙ্গে সঙ্গে লগইন সম্ভব নয়? কীভাবে এগোবো?,account_locked_retrials,8,0.6096915591039979,0.6832725034366591,True,audited,clean,217,account_locked_retrials,0.0103124976158142,0.0872251391410827,0.1428571428571428,0.0,লক হওয়ার পর ঠিক তথ্য দিলেও সঙ্গে সঙ্গে লগইন সম্ভব কি না—নির্দিষ্ট retrial প্রশ্ন।,not_reviewed,,
লক হয়ে থাকা অবস্থায় সঠিক তথ্য দিলেও কেন ব্যর্থ হয়?,account_locked_retrials,9,0.6050329171949037,0.6787288122603413,True,audited,clean,308,account_locked_retrials,0.0179966688156127,0.1501847207546234,0.1428571428571428,0.0,লক থাকা অবস্থায় সঠিক তথ্য দিলেও ব্যর্থ হওয়ার কারণ জানতে চেয়েছে; locked retrial অবস্থার সঙ্গে মেলে।,not_reviewed,,
"লকড দেখায়, কি আমাকে আবার পরে চেষ্টা করতে হবে?",account_locked_retrials,10,0.6036985425327461,0.6783076204534092,True,audited,clean,326,account_locked_retrials,0.0161426067352294,0.0941289663314819,0.0,0.0,লকড দেখালে পরে আবার চেষ্টা করতে হবে কি না—next retry/waiting ধারণা আছে।,not_reviewed,,
লক অবস্থা কত সময় স্থায়ী থাকে? সঠিক তথ্যেও কেন ঢুকতে পারছি না?,account_locked_retrials,11,0.6032289819425216,0.6774637705361595,True,audited,clean,272,account_locked_retrials,0.0203093886375427,0.1191620230674743,0.0,0.0,লক কত সময় থাকে এবং সঠিক তথ্যেও কেন ঢোকা যাচ্ছে না—উভয় কেন্দ্রীয় ধারণা আছে।,not_reviewed,,
