question,tag_clean,rank,final_score,composite_score,production_recommended,audit_status,reason_code,row_id,original_tag,e5_margin,gemma_margin,token_alignment,artifact_score,rationale,review_decision,review_reason_code,review_rationale
ইসি পোস্টাল ভোট অ্যাপের এককালীন পাসকোড আসতে কত মিনিট সময় নেয়?,otp_delivery_time,31,0.5808401004836111,0.6525162187246092,True,audited,clean,52720,otp_delivery_time,0.0116068720817565,0.016969084739685,0.1428571428571428,0.0,"One-time passcode is an OTP concept, and the row asks how many minutes it takes to arrive in the postal vote app.",not_reviewed,,
পোস্টাল ভোট অ্যাপের এসএমএস ওটিপি ইনবক্সে ঢুকতে গড়ে কতক্ষণ লাগে?,otp_delivery_time,32,0.5772541239230321,0.649773451554497,True,audited,clean,52709,otp_delivery_time,0.0162507891654968,0.0648679137229919,0.0,0.0,"Asks how long the SMS OTP takes to enter the inbox on average, a clean OTP delivery-time query.",not_reviewed,,
Postal Vote BD অ্যাপের যাচাইকরণ কোড সাধারণত কত মিনিট পরে আসে?,otp_delivery_time,33,0.5755146310961016,0.64765696011821,True,audited,clean,52703,otp_delivery_time,0.0106367468833923,0.0933390855789184,0.0,0.0,Directly asks after how many minutes the verification code usually arrives in the Postal Vote BD app.,not_reviewed,,
Postal Vote BD-র যাচাইকরণ কোড আসতে কত সময় ধরে ধৈর্য ধরতে হবে?,otp_delivery_time,34,0.5754030975961453,0.6479589232281578,True,audited,clean,52774,otp_delivery_time,0.0113735198974609,0.0936033725738525,0.1428571428571428,0.0,"Asks how long to wait for the verification code to arrive for Postal Vote BD, fitting the tag.",not_reviewed,,
Postal Vote BD অ্যাপে কোড পেতে কত মিনিট ধরে ওয়েট করতে হবে?,otp_delivery_time,35,0.5731962138200065,0.6457276287605159,True,audited,clean,52731,otp_delivery_time,0.0092372894287109,0.0689954161643982,0.1428571428571428,0.0,"Asks how many minutes to wait to get the code in the Postal Vote BD app, matching delivery time.",not_reviewed,,
পোস্টাল ভোট BD অ্যাপে রিসেন্ড দিলে ওটিপি আসতে কতক্ষণ লাগে?,otp_delivery_time,36,0.5718030884563977,0.645043189458823,True,audited,clean,52714,otp_delivery_time,0.0067628622055053,0.0326467156410217,0.0,0.0,"Although it mentions resend, the core question is how long the OTP takes to arrive, so it fits delivery time.",not_reviewed,,
পোস্টাল ভোটিং BD অ্যাপে ওটিপি পৌঁছাতে গড় সময় কত মিনিট?,otp_delivery_time,37,0.5705615721719921,0.644396287417645,True,audited,clean,52777,otp_delivery_time,0.0129435658454895,0.0522411465644836,0.0,0.0,Asks the average number of minutes for the OTP to reach the Postal Voting BD app.,not_reviewed,,
পোস্টাল ভোটিং BD অ্যাপে কোড রিসিভ হতে সাধারণত কত মিনিট সময় লাগে?,otp_delivery_time,38,0.5645583492213477,0.6384927676134179,True,audited,clean,52711,otp_delivery_time,0.009126603603363,0.0403487682342529,0.0,0.0,Asks how many minutes it usually takes to receive the code in the Postal Voting BD app.,not_reviewed,,
পোস্টাল ভোট অ্যাপে OTP না এলে কি কিছু মিনিট অপেক্ষা করা উচিত?,otp_delivery_time,39,0.5607223350420657,0.6348946675757431,True,audited,clean,52765,otp_delivery_time,0.0068671703338623,-0.0060269832611083,0.1428571428571428,0.0,"Asks whether one should wait a few minutes if the OTP has not arrived, which is tied to expected OTP delivery timing.",not_reviewed,,
পোস্টাল ভোট BD-তে ভেরিফিকেশন SMS পেতে কী পরিমাণ সময় লাগে?,otp_delivery_time,40,0.5602964188876038,0.6347427569155544,True,audited,clean,52780,otp_delivery_time,0.0075529217720031,0.1015931963920593,0.0,0.0,Asks what amount of time is needed to receive a verification SMS in Postal Vote BD.,not_reviewed,,
ইসি পোস্টাল ভোটিং পোর্টালের সিকিউরিটি কোড পেতে সময় কত ধরে?,otp_delivery_time,41,0.5569763672842011,0.6310470863480167,False,audited,clean,52745,otp_delivery_time,0.0127850770950317,0.1000053286552429,0.2857142857142857,0.0,"Asks the time needed to receive the security code for the EC postal voting portal, matching the security-code delivery-time intent.",not_reviewed,,
"Postal Vote BD থেকে পাঠানো সিকিউরিটি কোড কতক্ষণে আসে, কোনো ধারণা?",otp_delivery_time,42,0.554315190885967,0.6295191479907836,False,audited,clean,52753,otp_delivery_time,0.0133012533187866,0.0988786816596984,0.1428571428571428,0.0,Asks how long a security code sent by Postal Vote BD takes to arrive.,not_reviewed,,
পোস্টাল ভোটিং অ্যাপে যাচাইকরণ কোড পেতে কি একটু অপেক্ষা করতে হবে?,otp_delivery_time,43,0.5509388917115555,0.6259075657780127,False,audited,clean,52750,otp_delivery_time,0.007056176662445,0.0580295324325561,0.1428571428571428,0.0,"Asks whether waiting is needed to get the verification code in the postal voting app, which concerns code delivery timing.",not_reviewed,,
পোস্টাল ভোটিং অ্যাপের সিকিউরিটি কোড ইনবক্সে ঢুকতে কি কয়েক মিনিট লাগে?,otp_delivery_time,44,0.5483764699458158,0.623524395094978,False,audited,clean,52767,otp_delivery_time,0.0107781291007995,0.0510629415512084,0.1428571428571428,0.0,"Asks whether the security code takes a few minutes to reach the inbox, a clean delivery-time question.",not_reviewed,,
Postal Vote BD-এর ওটিপি ইনবক্সে ঢুকতে কতক্ষণ সময় নেয়?,otp_delivery_time,45,0.5474530879992168,0.6229786483020199,False,audited,clean,52737,otp_delivery_time,0.0109680891036987,0.022357702255249,0.0,0.0,Directly asks how long the OTP takes to enter the inbox for Postal Vote BD.,not_reviewed,,
পোস্টাল ভোট অ্যাপে এককালীন পাসকোড পেতে কি একটু সময় নেওয়া স্বাভাবিক?,otp_delivery_time,46,0.5397748922615584,0.6146702556587119,False,audited,clean,52782,otp_delivery_time,0.0091725587844848,0.0303295254707336,0.1428571428571428,0.0,"Asks whether it is normal for the one-time passcode to take some time to be received, fitting OTP/passcode delivery timing.",not_reviewed,,
পোস্টাল ভোট সার্ভিসের OTP আসতে কি অল্প সময় লাগে?,otp_delivery_time,47,0.5339748707375519,0.6109735946493844,False,audited,clean,52793,otp_delivery_time,0.0243494510650634,0.1229526996612548,0.1428571428571428,0.0,"Asks whether the Postal Vote service OTP takes a short time to arrive, which is about OTP delivery time.",not_reviewed,,
পোস্টাল ভোট অ্যাপের OTP সাধারণত কত মিনিট বিলম্বে পৌঁছায়?,otp_delivery_time,48,0.5323692926072648,0.6091607149444696,False,audited,clean,52752,otp_delivery_time,0.0194833874702453,0.1165255904197692,0.1428571428571428,0.0,"Asks how many minutes of delay are usual for the app OTP to arrive, a clear OTP delivery-time query.",not_reviewed,,
Postal Vote BD অ্যাপের নিশ্চিতকরণ কোড সাধারণত কখন আসে?,otp_delivery_time,49,0.5319963987162858,0.6083748118695456,False,audited,clean,52725,otp_delivery_time,0.0054250955581665,0.1012799739837646,0.1428571428571428,0.0,"Self-contained question asking when the Postal Vote BD app confirmation code arrives, matching OTP/code delivery timing.",not_reviewed,,
Postal Vote BD থেকে রিসেন্ড দেওয়ার পর কোড আসতে কতক্ষণ লাগে?,otp_delivery_time,50,0.5269448273033175,0.6039516006388178,False,audited,clean,52778,otp_delivery_time,0.0046706199645996,0.0173687934875488,0.1428571428571428,0.0,Asks how long it takes for the code to arrive after resend; still clearly about code delivery time.,not_reviewed,,
নির্বাচন কমিশনের পোস্টাল ভোট অ্যাপের OTP ডেলিভারি সাধারণত কত মিনিটে হয়?,otp_delivery_time,51,0.5213560091383327,0.5994600791184621,False,audited,clean,52749,otp_delivery_time,0.0218682885169982,0.096875250339508,0.1428571428571428,0.0,Directly asks how many minutes OTP delivery usually takes in the Election Commission postal vote app.,not_reviewed,,
পোস্টাল ভোট BD OTP পেতে কি কয়েক মিনিট অপেক্ষা করতে হবে?,otp_delivery_time,52,0.5139950457561284,0.5930756695613557,False,audited,clean,52740,otp_delivery_time,0.0176383852958679,0.0899186730384826,0.1428571428571428,0.0,Clearly asks whether users must wait a few minutes to receive the Postal Vote BD OTP.,not_reviewed,,
পোস্টাল ভোটিং BD-র OTP ইনবক্সে পৌঁছাতে কি কয়েক মিনিট সময় ধরা উচিত?,otp_delivery_time,53,0.5138008027791233,0.5923350555674521,False,audited,clean,52796,otp_delivery_time,0.0181888341903686,0.0808984637260437,0.2857142857142857,0.0,Asks whether the OTP reaching the inbox should be expected to take a few minutes; fits delivery-time intent.,not_reviewed,,
Postal Vote BD অ্যাপের একবারের পাসওয়ার্ড ফোনে পৌঁছাতে কতটা সময়?,otp_delivery_time,54,0.5133458312716234,0.5908130738896327,False,audited,clean,52764,otp_delivery_time,-0.006065011024475,-0.0283799171447753,0.0,0.0,Uses 'one-time password' as OTP and asks how long it takes to reach the phone; matches tag.,not_reviewed,,
পোস্টাল ভোট BD-র OTP পেতে ক’মিনিট অপেক্ষা করা ভালো?,otp_delivery_time,55,0.5095689912617863,0.5898629447784017,False,audited,clean,52784,otp_delivery_time,0.0163780450820922,0.1073222160339355,0.1428571428571428,0.0,Directly asks how many minutes to wait to receive the Postal Vote BD OTP.,not_reviewed,,
"পোস্টাল ভোটের OTP আসতে কি খুব বেশি সময় লাগে, নাকি অল্প?",otp_delivery_time,56,0.5056655397332998,0.5858448921983879,False,audited,clean,52770,otp_delivery_time,0.0205222368240356,0.119706392288208,0.1428571428571428,0.0,"Asks whether the postal vote OTP arrival takes a long or short time, which is a delivery-time question.",not_reviewed,,
নির্বাচন কমিশনের পোস্টাল ভোট প্ল্যাটফর্মে OTP আসার সময় কত?,otp_delivery_time,57,0.5053223911653525,0.5851044414029855,False,audited,clean,52776,otp_delivery_time,0.0137484669685363,0.1092842817306518,0.1428571428571428,0.0,Self-contained question about the arrival time of OTP on the postal vote platform.,not_reviewed,,
পোস্টাল ভোট অ্যাপে OTP আসার টাইমফ্রেম কত?,otp_delivery_time,58,0.5011154114083886,0.5811303763737972,False,audited,clean,52744,otp_delivery_time,0.0132580995559692,0.0725529789924621,0.1428571428571428,0.0,Directly asks the timeframe for OTP arrival in the postal vote app.,not_reviewed,,
পোস্টাল ভোট অ্যাপের SMS OTP পেতে কি মিনিট কয়েক দেরি হতে পারে?,otp_delivery_time,59,0.5008053416559807,0.5806528615210361,False,audited,clean,52762,otp_delivery_time,0.0152932405471801,0.159017264842987,0.1428571428571428,0.0,Asks whether receiving the SMS OTP can be delayed by a few minutes; clearly about OTP delivery time.,not_reviewed,,
নির্বাচন কমিশনের পোস্টাল ভোট অ্যাপে OTP ডেলিভারি উইন্ডো কত মিনিটের?,otp_delivery_time,60,0.4991511021355274,0.5803664417977455,False,audited,clean,52760,otp_delivery_time,0.0184887051582336,0.0741595029830932,0.1428571428571428,0.0,Asks the OTP delivery window in minutes for the Election Commission postal vote app.,not_reviewed,,
পোস্টাল ভোট অ্যাপের OTP কি অবিলম্বে আসে নাকি সামান্য দেরিতে?,otp_delivery_time,61,0.4968519470322032,0.5772054120440605,False,audited,clean,52779,otp_delivery_time,0.013749361038208,0.1340599656105041,0.1428571428571428,0.0,Asks whether OTP arrives immediately or with slight delay; clean delivery-time intent.,not_reviewed,,
পোস্টাল ভোটিং অ্যাপের একবারের পাসওয়ার্ড পেতে কত সময় ধরা উচিত?,otp_delivery_time,62,0.4966380028355139,0.5767506604121363,False,audited,clean,52702,otp_delivery_time,-0.0057281255722045,-0.0389590859413147,0.0,0.0,Uses 'one-time password' to mean OTP and asks how much time should be allowed to receive it.,not_reviewed,,
পোস্টাল ভোট অ্যাপের ওটিপি পেতে সাধারণত কতটা বিলম্ব দেখা যায়?,otp_delivery_time,63,0.4951040730616575,0.5762530672453072,False,audited,clean,52772,otp_delivery_time,0.019224464893341,0.1249563097953796,0.0,0.0,Asks how much delay is usually seen in receiving the postal vote app OTP.,not_reviewed,,
যাচাইকরণ কোড পোস্টাল ভোট অ্যাপ থেকে পেতে আনুমানিক কত মিনিট লাগে?,otp_delivery_time,64,0.4915499379881676,0.5732174402810022,False,audited,clean,52715,otp_delivery_time,0.0133195519447326,0.0837034583091735,0.1428571428571428,0.0,Asks approximately how many minutes it takes to get the verification code from the postal vote app.,not_reviewed,,
পোস্টাল ভোট অ্যাপের ভেরিফিকেশন কোড পেতে কতটা সময় লাগতে পারে?,otp_delivery_time,65,0.490445439064896,0.5718605940744236,False,audited,clean,52759,otp_delivery_time,0.0140373110771179,0.1101953387260437,0.1428571428571428,0.0,Directly asks how long it may take to receive the postal vote app verification code.,not_reviewed,,
পোস্টাল ভোটিং সিস্টেমে OTP ডেলিভারি সময় সাধারণত কেমন?,otp_delivery_time,66,0.4889499869423483,0.5704053513409866,False,audited,clean,52735,otp_delivery_time,0.0233374238014221,0.1157193779945373,0.1428571428571428,0.0,Asks generally what the OTP delivery time is in the postal voting system.,not_reviewed,,
পোস্টাল ভোট BD-তে SMS কোড আসতে কতটা সময় ধরে বিলম্ব হতে পারে?,otp_delivery_time,67,0.4886925003507537,0.5698663293420183,False,audited,clean,52751,otp_delivery_time,0.0174692273139953,0.1347166299819946,0.1428571428571428,0.0,Asks how long an SMS code arrival may be delayed in Postal Vote BD; fits code delivery timing.,not_reviewed,,
ফোনে পোস্টাল ভোটের ওটিপি মেসেজ পেতে কত মিনিট অপেক্ষা করব?,otp_delivery_time,68,0.486292357703599,0.5682649065759688,False,audited,clean,52708,otp_delivery_time,0.0191134214401245,0.1022954583168029,0.0,0.0,Asks how many minutes to wait for the postal vote OTP message on the phone.,not_reviewed,,
ওটিপি পাওয়ার আগে পোস্টাল ভোট অ্যাপে কতটা সময় ওয়েট করতে হবে?,otp_delivery_time,69,0.4856554980675292,0.5670216880860393,False,audited,clean,52712,otp_delivery_time,0.0175105929374694,0.088303804397583,0.0,0.0,Asks how long to wait in the postal vote app before receiving OTP; matches tag intent.,not_reviewed,,
ইসি পোস্টাল ভোট সার্ভিসে OTP পাওয়ার সময়সীমা কতটা?,otp_delivery_time,70,0.4845866738097723,0.5664243018850831,False,audited,clean,52706,otp_delivery_time,0.0136313438415527,0.1128256320953369,0.1428571428571428,0.0,Asks the timeframe for receiving OTP in the EC postal vote service.,not_reviewed,,
পোস্টাল ভোটিং অ্যাপের কোড পেতে কি মিনিট কয়েক সময় লাগতে পারে?,otp_delivery_time,71,0.4825375014411605,0.5647890441857214,False,audited,clean,52788,otp_delivery_time,0.0195441842079162,0.0988635420799255,0.1428571428571428,0.0,Asks whether getting the code in the postal voting app can take a few minutes; clean delivery-time query.,not_reviewed,,
পোস্টাল ভোট সার্ভিসে ওটিপি পেতে ক’মিনিট লাগে?,otp_delivery_time,72,0.4821995588889042,0.5644784893967696,False,audited,clean,52726,otp_delivery_time,0.0198237299919128,0.0960338115692138,0.0,0.0,Directly asks how many minutes it takes to receive OTP in the postal vote service.,not_reviewed,,
ইসি পোস্টাল ভোটিং পোর্টাল থেকে পাঠানো OTP কতক্ষণে রিসিভ হবে?,otp_delivery_time,73,0.4807290160264894,0.5628318763769442,False,audited,clean,52789,otp_delivery_time,0.0189896821975708,0.0974259376525878,0.1428571428571428,0.0,Self-contained question asking how long an OTP sent from the EC postal voting portal will take to be received; directly matches OTP delivery time intent.,not_reviewed,,
পোস্টাল ভোট BD-তে ওটিপি মেসেজ আসতে কি কিছুটা সময় লাগে?,otp_delivery_time,74,0.4804420502235122,0.562718670030302,False,audited,clean,52738,otp_delivery_time,0.0198084712028503,0.0702039003372192,0.0,0.0,"Clearly asks whether the OTP message in Postal Vote BD takes some time to arrive, which is about OTP delivery timing.",not_reviewed,,
"পোস্টাল ভোট BD-র OTP কি তৎক্ষণাৎ আসে, নাকি কিছুটা দেরি হয়?",otp_delivery_time,75,0.4798169237433984,0.5624178505041842,False,audited,clean,52707,otp_delivery_time,0.0135422945022583,0.1027564406394958,0.1428571428571428,0.0,Asks if the Postal Vote BD OTP arrives instantly or with delay; this cleanly fits the delivery-time/delay intent.,not_reviewed,,
পোস্টাল ভোট অ্যাপের ওটিপি কত মিনিটে পৌঁছায়?,otp_delivery_time,76,0.4790078004579221,0.5619414068663154,False,audited,clean,52698,otp_delivery_time,0.0161764025688171,0.0607178807258605,0.0,0.0,Directly asks how many minutes the postal vote app OTP takes to arrive; central fit for the tag.,not_reviewed,,
ইসি’র পোস্টাল ভোট পোর্টালের OTP কত দ্রুত আসে?,otp_delivery_time,77,0.4778238966299115,0.5597302216297043,False,audited,clean,52713,otp_delivery_time,0.0097575783729553,0.1182514429092407,0.1428571428571428,0.0,Asks how quickly the OTP for the EC postal vote portal arrives; matches the intended delivery-time question.,not_reviewed,,
ইসি’র পোস্টাল ভোট অ্যাপে OTP রিসিভ টাইম কতটা?,otp_delivery_time,78,0.4774500834586645,0.5599992975432763,False,audited,clean,52773,otp_delivery_time,0.0117440819740295,0.0457484126091003,0.1428571428571428,0.0,Asks the OTP receive time for the EC postal vote app; self-contained and clearly about OTP delivery time.,not_reviewed,,
ইসি পোস্টাল ভোট সার্ভিসে ভেরিফিকেশন কোড পেতে আনুমানিক সময়সীমা কত?,otp_delivery_time,79,0.4765799564133008,0.5594765407105163,False,audited,clean,52768,otp_delivery_time,0.0146539211273193,0.1173168420791626,0.2857142857142857,0.0,Asks the approximate time limit to receive a verification code for EC postal vote service; verification/confirmation code timing is within the tag.,not_reviewed,,
